np_type	FBbt_id	FBbt_name	ref	date	synonym	synonym_ref
CL105	FBbt:20000810	adult clamp neuron 105	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL106	FBbt:20000811	adult clamp neuron 106	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL107	FBbt:20000812	adult clamp neuron 107	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL108	FBbt:20000813	adult clamp neuron 108	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL109	FBbt:20000814	adult clamp neuron 109	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL110	FBbt:20000815	adult clamp neuron 110	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL111	FBbt:20000816	adult clamp neuron 111	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL112	FBbt:20000817	adult clamp neuron 112	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL113	FBbt:20000818	adult clamp neuron 113	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL114	FBbt:20000819	adult clamp neuron 114	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL115	FBbt:20000820	adult clamp neuron 115	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL116	FBbt:20000821	adult clamp neuron 116	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL117	FBbt:20000822	adult clamp neuron 117	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL118	FBbt:20000823	adult clamp neuron 118	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL119	FBbt:20000824	adult clamp neuron 119	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL120	FBbt:20000825	adult clamp neuron 120	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL121	FBbt:20000826	adult clamp neuron 121	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL122	FBbt:20000827	adult clamp neuron 122	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL123	FBbt:20000828	adult clamp neuron 123	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL124	FBbt:20000829	adult clamp neuron 124	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL125	FBbt:20000830	adult clamp neuron 125	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL126	FBbt:20000831	adult clamp neuron 126	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL127	FBbt:20000832	adult clamp neuron 127	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL128	FBbt:20000833	adult clamp neuron 128	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL129	FBbt:20000834	adult clamp neuron 129	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL130	FBbt:20000835	adult clamp neuron 130	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL131	FBbt:20000836	adult clamp neuron 131	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL132	FBbt:20000837	adult clamp neuron 132	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL133	FBbt:20000838	adult clamp neuron 133	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL134	FBbt:20000839	adult clamp neuron 134	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL135	FBbt:20000840	adult clamp neuron 135	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL136	FBbt:20000841	adult clamp neuron 136	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL137	FBbt:20000842	adult clamp neuron 137	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL138	FBbt:20000843	adult clamp neuron 138	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL139	FBbt:20000844	adult clamp neuron 139	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL140	FBbt:20000845	adult clamp neuron 140	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL141	FBbt:20000846	adult clamp neuron 141	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL142	FBbt:20000847	adult clamp neuron 142	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL143	FBbt:20000848	adult clamp neuron 143	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL144	FBbt:20000849	adult clamp neuron 144	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL145	FBbt:20000850	adult clamp neuron 145	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL146	FBbt:20000851	adult clamp neuron 146	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL147	FBbt:20000852	adult clamp neuron 147	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL148	FBbt:20000853	adult clamp neuron 148	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL149	FBbt:20000854	adult clamp neuron 149	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL150	FBbt:20000855	adult clamp neuron 150	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL151	FBbt:20000856	adult clamp neuron 151	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL152	FBbt:20000857	adult clamp neuron 152	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL153	FBbt:20000858	adult clamp neuron 153	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL154	FBbt:20000859	adult clamp neuron 154	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL155	FBbt:20000860	adult clamp neuron 155	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL156	FBbt:20000861	adult clamp neuron 156	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL157	FBbt:20000862	adult clamp neuron 157	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL158	FBbt:20000863	adult clamp neuron 158	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL159	FBbt:20000864	adult clamp neuron 159	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL160	FBbt:20000865	adult clamp neuron 160	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL161	FBbt:20000866	adult clamp neuron 161	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL162	FBbt:20000867	adult clamp neuron 162	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL163	FBbt:20000868	adult clamp neuron 163	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL164	FBbt:20000869	adult clamp neuron 164	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL165	FBbt:20000870	adult clamp neuron 165	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL166	FBbt:20000871	adult clamp neuron 166	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL167	FBbt:20000872	adult clamp neuron 167	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL168	FBbt:20000873	adult clamp neuron 168	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL169	FBbt:20000874	adult clamp neuron 169	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL170	FBbt:20000875	adult clamp neuron 170	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL171	FBbt:20000876	adult clamp neuron 171	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL172	FBbt:20000877	adult clamp neuron 172	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL173	FBbt:20000878	adult clamp neuron 173	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL174	FBbt:20000879	adult clamp neuron 174	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL175	FBbt:20000880	adult clamp neuron 175	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL176	FBbt:20000881	adult clamp neuron 176	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL177	FBbt:20000882	adult clamp neuron 177	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL178	FBbt:20000883	adult clamp neuron 178	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL179	FBbt:20000884	adult clamp neuron 179	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL180	FBbt:20000885	adult clamp neuron 180	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL181	FBbt:20000886	adult clamp neuron 181	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL182	FBbt:20000887	adult clamp neuron 182	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL183	FBbt:20000888	adult clamp neuron 183	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL184	FBbt:20000889	adult clamp neuron 184	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL185	FBbt:20000890	adult clamp neuron 185	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL186	FBbt:20000891	adult clamp neuron 186	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL187	FBbt:20000892	adult clamp neuron 187	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL188	FBbt:20000893	adult clamp neuron 188	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL189	FBbt:20000894	adult clamp neuron 189	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL190	FBbt:20000895	adult clamp neuron 190	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL191	FBbt:20000896	adult clamp neuron 191	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL192	FBbt:20000897	adult clamp neuron 192	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL193	FBbt:20000898	adult clamp neuron 193	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL194	FBbt:20000899	adult clamp neuron 194	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL195	FBbt:20000900	adult clamp neuron 195	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL196	FBbt:20000901	adult clamp neuron 196	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL197	FBbt:20000902	adult clamp neuron 197	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL198	FBbt:20000903	adult clamp neuron 198	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL199	FBbt:20000904	adult clamp neuron 199	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL200	FBbt:20000905	adult clamp neuron 200	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL201	FBbt:20000906	adult clamp neuron 201	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL202	FBbt:20000907	adult clamp neuron 202	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL203	FBbt:20000908	adult clamp neuron 203	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL204	FBbt:20000909	adult clamp neuron 204	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL205	FBbt:20000910	adult clamp neuron 205	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL206	FBbt:20000911	adult clamp neuron 206	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL207	FBbt:20000912	adult clamp neuron 207	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL208	FBbt:20000913	adult clamp neuron 208	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL209	FBbt:20000914	adult clamp neuron 209	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL210	FBbt:20000915	adult clamp neuron 210	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL211	FBbt:20000916	adult clamp neuron 211	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL212	FBbt:20000917	adult clamp neuron 212	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL213	FBbt:20000918	adult clamp neuron 213	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL214	FBbt:20000919	adult clamp neuron 214	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL215	FBbt:20000920	adult clamp neuron 215	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL216	FBbt:20000921	adult clamp neuron 216	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL217	FBbt:20000922	adult clamp neuron 217	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL218	FBbt:20000923	adult clamp neuron 218	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL219	FBbt:20000924	adult clamp neuron 219	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL220	FBbt:20000925	adult clamp neuron 220	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL221	FBbt:20000926	adult clamp neuron 221	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL222	FBbt:20000927	adult clamp neuron 222	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL223	FBbt:20000928	adult clamp neuron 223	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL224	FBbt:20000929	adult clamp neuron 224	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL225	FBbt:20000930	adult clamp neuron 225	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL226	FBbt:20000931	adult clamp neuron 226	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL227	FBbt:20000932	adult clamp neuron 227	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL228	FBbt:20000933	adult clamp neuron 228	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL229	FBbt:20000934	adult clamp neuron 229	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL230	FBbt:20000935	adult clamp neuron 230	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL231	FBbt:20000936	adult clamp neuron 231	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL232	FBbt:20000937	adult clamp neuron 232	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL233	FBbt:20000938	adult clamp neuron 233	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL234	FBbt:20000939	adult clamp neuron 234	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL235	FBbt:20000940	adult clamp neuron 235	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL236	FBbt:20000941	adult clamp neuron 236	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL237	FBbt:20000942	adult clamp neuron 237	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL238	FBbt:20000943	adult clamp neuron 238	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL239	FBbt:20000944	adult clamp neuron 239	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL240	FBbt:20000945	adult clamp neuron 240	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL241	FBbt:20000946	adult clamp neuron 241	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL242	FBbt:20000947	adult clamp neuron 242	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL243	FBbt:20000948	adult clamp neuron 243	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL244	FBbt:20000949	adult clamp neuron 244	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL245	FBbt:20000950	adult clamp neuron 245	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL246	FBbt:20000951	adult clamp neuron 246	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL247	FBbt:20000952	adult clamp neuron 247	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL248	FBbt:20000953	adult clamp neuron 248	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL249	FBbt:20000954	adult clamp neuron 249	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL250	FBbt:20000955	adult clamp neuron 250	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL251	FBbt:20000956	adult clamp neuron 251	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL252	FBbt:20000957	adult clamp neuron 252	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL253	FBbt:20000958	adult clamp neuron 253	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL254	FBbt:20000959	adult clamp neuron 254	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL255	FBbt:20000960	adult clamp neuron 255	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL256	FBbt:20000961	adult clamp neuron 256	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL257	FBbt:20000962	adult clamp neuron 257	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL258	FBbt:20000963	adult clamp neuron 258	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL259	FBbt:20000964	adult clamp neuron 259	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL260	FBbt:20000965	adult clamp neuron 260	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL261	FBbt:20000966	adult clamp neuron 261	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL262	FBbt:20000967	adult clamp neuron 262	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL263	FBbt:20000968	adult clamp neuron 263	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL264	FBbt:20000969	adult clamp neuron 264	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL265	FBbt:20000970	adult clamp neuron 265	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL266	FBbt:20000971	adult clamp neuron 266	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL267	FBbt:20000972	adult clamp neuron 267	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL268	FBbt:20000973	adult clamp neuron 268	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL269	FBbt:20000974	adult clamp neuron 269	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL270	FBbt:20000975	adult clamp neuron 270	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL271	FBbt:20000976	adult clamp neuron 271	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL272	FBbt:20000977	adult clamp neuron 272	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL273	FBbt:20000978	adult clamp neuron 273	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL274	FBbt:20000979	adult clamp neuron 274	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL275	FBbt:20000980	adult clamp neuron 275	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL276	FBbt:20000981	adult clamp neuron 276	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL277	FBbt:20000982	adult clamp neuron 277	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL278	FBbt:20000983	adult clamp neuron 278	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL279	FBbt:20000984	adult clamp neuron 279	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL280	FBbt:20000985	adult clamp neuron 280	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL281	FBbt:20000986	adult clamp neuron 281	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL282	FBbt:20000987	adult clamp neuron 282	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL283	FBbt:20000988	adult clamp neuron 283	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL284	FBbt:20000989	adult clamp neuron 284	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL285	FBbt:20000990	adult clamp neuron 285	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL286	FBbt:20000991	adult clamp neuron 286	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL287	FBbt:20000992	adult clamp neuron 287	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL288	FBbt:20000993	adult clamp neuron 288	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL289	FBbt:20000994	adult clamp neuron 289	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL290	FBbt:20000995	adult clamp neuron 290	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL291	FBbt:20000996	adult clamp neuron 291	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL292	FBbt:20000997	adult clamp neuron 292	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL293	FBbt:20000998	adult clamp neuron 293	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL294	FBbt:20000999	adult clamp neuron 294	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL295	FBbt:20001000	adult clamp neuron 295	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL296	FBbt:20001001	adult clamp neuron 296	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL297	FBbt:20001002	adult clamp neuron 297	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL298	FBbt:20001003	adult clamp neuron 298	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL299	FBbt:20001004	adult clamp neuron 299	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL300	FBbt:20001005	adult clamp neuron 300	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL301	FBbt:20001006	adult clamp neuron 301	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL302	FBbt:20001007	adult clamp neuron 302	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL303	FBbt:20001008	adult clamp neuron 303	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL304	FBbt:20001009	adult clamp neuron 304	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL305	FBbt:20001010	adult clamp neuron 305	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL306	FBbt:20001011	adult clamp neuron 306	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL307	FBbt:20001012	adult clamp neuron 307	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL308	FBbt:20001013	adult clamp neuron 308	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL309	FBbt:20001014	adult clamp neuron 309	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL310	FBbt:20001015	adult clamp neuron 310	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL311	FBbt:20001016	adult clamp neuron 311	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL312	FBbt:20001017	adult clamp neuron 312	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL313	FBbt:20001018	adult clamp neuron 313	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL314	FBbt:20001019	adult clamp neuron 314	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL315	FBbt:20001020	adult clamp neuron 315	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL316	FBbt:20001021	adult clamp neuron 316	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL317	FBbt:20001022	adult clamp neuron 317	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL318	FBbt:20001023	adult clamp neuron 318	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL319	FBbt:20001024	adult clamp neuron 319	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL320	FBbt:20001025	adult clamp neuron 320	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL321	FBbt:20001026	adult clamp neuron 321	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL322	FBbt:20001027	adult clamp neuron 322	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL323	FBbt:20001028	adult clamp neuron 323	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL324	FBbt:20001029	adult clamp neuron 324	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL325	FBbt:20001030	adult clamp neuron 325	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL326	FBbt:20001031	adult clamp neuron 326	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL327	FBbt:20001032	adult clamp neuron 327	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL328	FBbt:20001033	adult clamp neuron 328	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL329	FBbt:20001034	adult clamp neuron 329	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL330	FBbt:20001035	adult clamp neuron 330	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL331	FBbt:20001036	adult clamp neuron 331	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL332	FBbt:20001037	adult clamp neuron 332	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL333	FBbt:20001038	adult clamp neuron 333	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL334	FBbt:20001039	adult clamp neuron 334	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL335	FBbt:20001040	adult clamp neuron 335	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL336	FBbt:20001041	adult clamp neuron 336	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL337	FBbt:20001042	adult clamp neuron 337	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL338	FBbt:20001043	adult clamp neuron 338	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL339	FBbt:20001044	adult clamp neuron 339	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL340	FBbt:20001045	adult clamp neuron 340	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL341	FBbt:20001046	adult clamp neuron 341	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL342	FBbt:20001047	adult clamp neuron 342	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL343	FBbt:20001048	adult clamp neuron 343	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL344	FBbt:20001049	adult clamp neuron 344	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL345	FBbt:20001050	adult clamp neuron 345	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL346	FBbt:20001051	adult clamp neuron 346	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL347	FBbt:20001052	adult clamp neuron 347	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL348	FBbt:20001053	adult clamp neuron 348	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL349	FBbt:20001054	adult clamp neuron 349	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL350	FBbt:20001055	adult clamp neuron 350	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL351	FBbt:20001056	adult clamp neuron 351	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL352	FBbt:20001057	adult clamp neuron 352	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL353	FBbt:20001058	adult clamp neuron 353	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL354	FBbt:20001059	adult clamp neuron 354	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
CL355	FBbt:20001060	adult clamp neuron 355	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
