root_id,UMAP1,UMAP2,root_626,supervoxel_id,position,side,region,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,super_cluster,cns_network
720575941427899220,-13.929486255840658,10.758898365553955,720575941427899220,76001336759850473,"116044, 92500, 2677",right,neck_connective,ascending,10B,NA,NA,AN10B005,AN_multi_17,AN10B005,flight steering 2,CNS_04
720575941427901012,-7.162403564648026,-14.956402194443605,720575941427901012,75648461978272419,"105162, 61824, 1578",right,neck_connective,descending,NA,NA,NA,DNge100,DNge100,DNfl020,probing,CNS_06
720575941427934548,-1.3612204601329516,-2.574391019287962,720575941427934548,76001336759965232,"115444, 92500, 2713",midline,neck_connective,descending,putative_primary,NA,NA,DNpe020,DNpe020,NA,walking,CNS_02
720575941427950676,-23.754710178570143,22.72247468238745,720575941427950676,76282811736619898,"123514, 92500, 2752",right,neck_connective,ascending,07B,NA,NA,AN07B036,AN_IPS_WED_2,AN07B036,flight steering 2,CNS_04
720575941428164233,-3.8130070974391645,-15.677809131089111,720575941428164233,76001336759585161,"115303, 92500, 2585",right,neck_connective,descending,MX12__prim,NA,NA,DNge174,DNge174,DNfl021,probing,CNS_06
720575941538221288,13.602241534991865,-28.612444293442625,720575941538221288,75930968082434569,"113482, 92500, 2820",left,neck_connective,descending,MX0__prim,NA,NA,DNg26,DNg26,DNg26,visceral control,CNS_06
720575941428247800,11.755013484759932,-4.073034655991452,720575941428247800,76071705436529575,"116812, 92500, 2533",left,neck_connective,ascending,12B,NA,NA,AN12B089,AN_8_None,AN12B089,threat response,CNS_02
720575941428274313,-32.07902620335041,19.786294567641356,720575941428274313,76353180547871205,"125200, 92500, 2924",right,neck_connective,ascending,06A,NA,NA,AN06A112,NA,AN06A112,flight steering 2,CNS_01
720575941428365193,-5.019667606548663,-27.809238803330317,720575941428365193,75930968082731800,"113818, 92500, 2908",right,neck_connective,descending,NA,NA,NA,DNg12_b,DNg12_b,DNnt013,grooming,CNS_01
720575941429113775,-30.363183002666826,19.292031872328852,720575941429113775,75859705851445232,"111233, 67524, 2490",right,neck_connective,descending,LB6,NA,NA,DNg10,DNg10,DNg10,flight steering 2,CNS_01
720575941429194633,-30.501931171612142,15.132094967421635,720575941429194633,76282811803482956,"124759, 92500, 2861",right,neck_connective,ascending,07B,NA,NA,AN07B072,auto:AN_GNG_58,AN07B072,flight steering 1,CNS_01
720575941429327063,-27.282654743389482,17.945001232680422,720575941429327063,76284598711511811,"123836, 147444, 3720",right,neck_connective,ascending,16B,NA,NA,AN16B112,auto:SA_DMT_DMetaN_12,AN16B112,flight steering 2,CNS_01
720575941429383521,-7.46679876347005,-23.880022418442625,720575941429383521,76353180547857484,"126043, 92500, 2917",left,neck_connective,descending,NA,NA,NA,DNg12_a,DNg12_a,DNnt013,grooming,CNS_01
720575941429552815,27.620705623431807,-13.756327998581785,720575941429552815,76142074247792407,"120318, 92500, 2561",left,neck_connective,ascending,05B,NA,NA,AN05B076,AN_GNG_PRW_4,AN05B076,feeding,CNS_06
720575941429706671,10.461463947101242,-3.8753637194069803,720575941429706671,76071705504119748,"117662, 92500, 2701",left,neck_connective,ascending,08B,NA,NA,AN08B069,AN_GNG_SAD_32,AN08B069,walking steering,CNS_02
720575941429866593,-28.919487934307448,10.819058048781496,720575941429866593,76001336759911265,"116351, 92500, 2697",left,neck_connective,descending,LB7,NA,NA,DNge095,DNge095,DNut054,flight steering 1,CNS_01
720575941430003960,23.18899824122966,28.88459168678198,720575941430003960,76282811736364762,"122891, 92500, 2660",right,neck_connective,ascending,10B,NA,NA,AN10B020,AN_AVLP_45,AN10B020,proprioceptive,CNS_05
720575941430069641,-35.36939905186115,8.483161556777102,720575941430069641,76001336826887453,"115408, 92500, 2893",left,neck_connective,descending,MX3,NA,NA,DNge088,DNge088,DNp17,flight steering 1,CNS_01
720575941430071310,-31.02221773167073,14.470979321059328,720575941430071310,76282811803397168,"124899, 92500, 2825",right,neck_connective,ascending,07B,NA,NA,AN07B071,AN_IPS_GNG_6,AN07B071,flight steering 1,CNS_01
720575941402468899,-37.42548273106038,8.264200794753172,720575941402468899,76001336826946156,"115626, 92500, 2915",right,neck_connective,descending,PSp2,NA,NA,DNp17,DNp17,NA,flight steering 1,CNS_01
720575941430081550,13.112513561053875,6.646857845839602,720575941430081550,76071705504270923,"118713, 92500, 2756",left,neck_connective,ascending,08B,NA,NA,AN08B061,AN_GNG_147,AN08B061,threat response,CNS_01
720575941430097071,20.210684795184736,5.123909580763917,720575941430097071,76778142194561599,"138089, 175961, 4407",left,neck_connective,ascending,07B,NA,NA,AN07B045,AN_GNG_179,AN07B045,proprioceptive,CNS_02
720575941430108809,-18.575350742534987,19.651807415541754,720575941430108809,76001336826756604,"116444, 92500, 2852",left,neck_connective,ascending,08B,NA,NA,AN08B079,AN_4_None,AN08B079,flight steering 2,CNS_01
720575941430120289,-4.384662609295244,-15.490004908982176,720575941430120289,75930968082681249,"112645, 92500, 2888",right,neck_connective,descending,putative_primary,NA,NA,DNge023,DNge023,DNxl124,probing,CNS_06
720575941430133006,3.422621507449751,-1.713068854752439,720575941430133006,76142074248441593,"118854, 92500, 2760",left,neck_connective,ascending,NA,NA,NA,NA,auto:AN_GNG_184,NA,walking,CNS_02
720575941430142089,15.074227351947432,-36.66487921470728,720575941430142089,76142074315595195,"119255, 92500, 3016",right,neck_connective,ascending,09A,NA,NA,AN09A005,AN_multi_124,AN09A005,visceral control,CNS_03
720575941430153976,-0.2285049368900011,-20.513067614975828,720575941430153976,76848441816838173,"140704, 172256, 2971",left,neck_connective,ascending,12B,NA,NA,AN12B060,AN_8_None,AN12B060,grooming,CNS_02
720575941430250377,-23.570666294292803,2.517205584105593,720575941430250377,76353180548042377,"125581, 92500, 2982",left,neck_connective,descending,NA,NA,NA,DNg91,DNg91,DNg91,flight steering 1,CNS_01
720575941430452750,14.819105167194014,-27.500105273667227,720575941430452750,76142074315197654,"118946, 92500, 2876",right,neck_connective,ascending,TBD,NA,NA,ANXXX169,AN_FLA_GNG_1,ANXXX169,visceral control,CNS_03
720575941430513289,-34.53150461216389,14.623897182997803,720575941430513289,76001336826821666,"116062, 92500, 2873",left,neck_connective,descending,LB7,NA,NA,DNg36_b,DNg36_b,DNut042,flight steering 1,CNS_01
720575941430607753,0.9682543466526319,-13.781491649094479,720575941430607753,76142074315209498,"120647, 92500, 2880",right,neck_connective,descending,MX12__prim,NA,NA,DNg111,DNg111,DNg111,walking steering,CNS_02
720575941430610095,-35.76021478672445,13.00558911567603,720575941430610095,76001336826742222,"116613, 92500, 2844",left,neck_connective,descending,LB7,NA,NA,DNge109,DNge109,DNht001,flight steering 1,CNS_01
720575941430630392,-18.352025013164873,13.14105473762427,720575941430630392,76001336760032765,"116614, 92500, 2737",left,neck_connective,descending,LB7,NA,NA,DNge091,DNge091,DNxn117,flight steering 2,CNS_01
720575941430975329,-37.477225284771315,9.541282284316162,720575941430975329,75788925193129914,"110192, 53808, 4050",right,neck_connective,descending,PSp2,NA,NA,DNpe015,DNpe015,DNut046,flight steering 1,CNS_01
720575941431062959,21.06600095729411,-9.21797217125024,720575941431062959,76353180480403344,"125559, 92500, 2701",left,neck_connective,ascending,01B,NA,NA,AN01B002,AN_GNG_26,AN01B002,tactile,CNS_02
720575941431071113,-4.039957504467363,-10.457528483811275,720575941431071113,76001336759580220,"115972, 92500, 2582",right,neck_connective,ascending,04B,NA,NA,AN04B001,AN_GNG_VES_8,AN04B001,probing,CNS_02
720575941431097737,0.7715712974506667,2.2256849885550567,720575941431097737,75930968015310701,"114542, 92500, 2642",left,neck_connective,descending,putative_primary,NA,NA,DNge049,DNge049,DNxl130,walking,CNS_02
720575941431101615,20.20075132350505,9.446343052443606,720575941431101615,76212442992417294,"122422, 92500, 2685",right,neck_connective,ascending,NA,NA,NA,AN_GNG_88,AN_GNG_88,auto:IN10B061,proprioceptive,CNS_02
720575941431111087,22.34045888881267,-9.61805571312036,720575941431111087,76353180480370874,"125837, 92500, 2681",left,neck_connective,ascending,TBD,NA,NA,ANXXX026,AN_GNG_29,ANXXX026,tactile,CNS_02
720575941431184559,5.9275918195682795,-19.682604205551996,720575941431184559,76142074315470891,"119336, 92500, 2967",right,neck_connective,descending,MX3,NA,NA,DNge136,DNge136,DNxn179,reproduction,CNS_03
720575941431211951,21.65718748073161,8.359288799819096,720575941431211951,76212442992329755,"122206, 92500, 2649",right,neck_connective,descending,MX7__prim,NA,NA,DNg29,DNg29,DNg29,proprioceptive,CNS_05
720575941431229615,9.38428117732585,-1.5984690308007181,720575941431229615,76001336827295131,"116340, 92500, 3049",right,neck_connective,ascending,19A,NA,NA,AN19A018_d,AN_GNG_52,AN19A018,threat response,CNS_02
720575941431332088,16.211939830585123,12.808599102553469,720575941431332088,76636923334453398,"133690, 160820, 3183",left,neck_connective,ascending,05B,NA,NA,AN05B071,AN_GNG_197,AN05B071,proprioceptive,CNS_02
720575941431357359,-6.794836979107254,-4.533884894791502,720575941431357359,75930968015354870,"114142, 92500, 2671",left,neck_connective,ascending,19B,NA,NA,AN19B014,AN_GNG_144,AN19B014,walking,CNS_02
720575941484195514,12.24384119014323,-22.966072452011957,720575941484195514,76142074315233590,"119925, 92500, 2887",left,neck_connective,descending,putative_primary,NA,NA,DNp24,DNp24,DNp24,visceral control,CNS_08
720575941431407575,8.601641673846846,8.149853336867434,720575941431407575,76212442992692758,"120942, 92500, 2779",right,neck_connective,ascending,08B,NA,NA,AN08B098,AN_GNG_187,AN08B098,threat response,CNS_02
720575941431469304,6.927290458484297,-3.770798814240355,720575941431469304,76142074315133401,"119149, 92500, 2854",left,neck_connective,descending,SMPpm1,NA,NA,DNp46,DNp46,DNp46,walking,CNS_02
720575941431577007,-23.741158466534017,-7.512119662705319,720575941431577007,75930968083287055,"114668, 92500, 3069",right,neck_connective,descending,LB12,NA,NA,DNg02_a,DNg02_a,DNg03,flight power,CNS_01
720575941431747086,-11.801012973980304,-8.612000834885498,720575941431747086,75930968082508225,"114029, 92500, 2826",left,neck_connective,descending,putative_primary,NA,NA,DNg73,DNg73,DNg73,head and eye orienting,CNS_01
720575941431795927,0.41054930190623307,-12.822485339585208,720575941431795927,76071705504386581,"117591, 92500, 2798",left,neck_connective,ascending,08B,NA,NA,AN08B057,AN_multi_41,AN08B057,walking steering,CNS_02
720575941431800078,24.729050655170088,26.13988076454078,720575941431800078,76001336759650032,"116548, 92500, 2608",left,neck_connective,ascending,TBD,NA,NA,ANXXX148,AN_AVLP_37,ANXXX148,proprioceptive,CNS_05
720575941432046945,20.659453410907393,0.8104045272437155,720575941432046945,76142074247996194,"118801, 92500, 2600",right,neck_connective,descending,NA,NA,NA,DNge121,DNge121,DNxl125,proprioceptive,CNS_02
720575941432106081,27.611212749286302,-2.5366472124489725,720575941432106081,76707429383380363,"136464, 164736, 2673",left,neck_connective,ascending,00A,NA,NA,NA,auto:AN_GNG_152,auto:IN09B048,feeding,CNS_02
720575941432109582,-12.833630542950031,-7.390334975663084,720575941432109582,76001336760082204,"115070, 92500, 2756",left,neck_connective,ascending,19B,NA,NA,AN19B018,auto:AN_GNG_175,AN19B018,head and eye orienting,CNS_01
720575941432162145,25.952748317523596,-0.8504837572010936,720575941432162145,76071705436529602,"117888, 92500, 2532",right,neck_connective,ascending,TBD,NA,NA,ANXXX154,NA,ANXXX154,feeding,CNS_02
720575941432245463,-24.51309869785726,23.334468472060305,720575941432245463,76353180547927114,"125200, 92500, 2945",right,neck_connective,ascending,19B,NA,NA,AN19B059,SA_DMT_DMetaN_8,AN19B059,flight steering 2,CNS_01
720575941432255959,2.9579038808780957,-1.556893956604856,720575941432255959,76423549224498258,"127033, 92500, 2788",right,neck_connective,descending,putative_primary,NA,NA,DNge052,DNge052,DNxl070,walking,CNS_02
720575941432269271,6.493892211719161,-14.16591585868921,720575941432269271,75930968015653840,"114561, 92500, 2812",right,neck_connective,descending,putative_primary,NA,NA,DNg101,DNg101,DNxl103,walking steering,CNS_02
720575941432274647,25.229893703265788,-0.9875974177750528,720575941432274647,76142074248064117,"119368, 92500, 2625",right,neck_connective,ascending,17A,NA,NA,AN17A015,auto:AN_GNG_117,AN17A015,feeding,CNS_02
720575941432295639,-22.546441059307448,-6.10153855079736,720575941432295639,75930968083230146,"114492, 92500, 3065",right,neck_connective,descending,LB12,NA,NA,DNg02_b,DNg02_b,DNg02,flight power,CNS_01
720575941641256479,19.1257219503361,-24.245191943589106,720575941432332641,76212442992513399,"122182, 92500, 2720",right,neck_connective,ascending,05B,NA,NA,AN05B097,AN_GNG_SAD_5,AN05B097,visceral control,NA
720575941432468183,23.893776912494307,29.295209515151118,720575941432468183,76282811736320844,"122975, 92500, 2648",right,neck_connective,ascending,10B,NA,NA,AN10B029,AN_AVLP_43,AN10B029,proprioceptive,CNS_05
720575941432771982,-25.699112873272288,19.8977237821189,720575941432771982,76282811803567026,"123561, 92500, 2886",left,neck_connective,ascending,16B,NA,NA,AN16B078,auto:SA_DMT_DMetaN_12,AN16B078,flight steering 2,CNS_01
720575941432966432,-0.3386500736039827,2.739141809996706,720575941432966432,76495910766604850,"129181, 152386, 2327",right,neck_connective,ascending,NA,NA,NA,AN_GNG_46,AN_GNG_46,auto:AN04B023,landing,CNS_02
720575941433030414,-2.024230103687639,-26.824783694687742,720575941433030414,75930968015622689,"114386, 92500, 2797",right,neck_connective,descending,MX12,NA,NA,DNge025,DNge025,DNfl019,grooming,CNS_02
720575941433031182,26.334097881122233,3.3161588788596204,720575941433031182,76071705436510595,"117062, 92500, 2520",right,neck_connective,descending,NA,NA,NA,DNge102,DNge102,DNxn165,feeding,CNS_02
720575941433051406,-2.8817069341701216,-9.169797313156982,720575941433051406,76282811736634727,"123055, 92500, 2756",right,neck_connective,ascending,07B,NA,NA,AN07B015,AN_GNG_41,AN07B015,probing,CNS_02
720575941433061646,23.75415517787517,3.4700564027396257,720575941433061646,76212442992600048,"121128, 92500, 2750",right,neck_connective,ascending,08B,NA,NA,AN08B034,AN_multi_55,AN08B032,feeding,CNS_05
720575941433075470,17.00887205104411,-6.9431017755898425,720575941433075470,76001336759598072,"114862, 92500, 2592",right,neck_connective,ascending,00A,NA,NA,AN00A002,NA,AN00A002,tactile,CNS_02
720575941433116046,-22.680794697002764,-8.093437564316652,720575941433116046,76001336827436390,"115441, 92500, 3071",right,neck_connective,descending,LB12,NA,NA,DNg02_b,DNg02_b,DNg03,flight power,CNS_01
720575941433139598,-24.342732410625803,-1.1617432951363502,720575941433139598,75437493251633724,"99299, 65952, 1866",right,neck_connective,descending,LB12,NA,NA,DNg06,DNg06,DNxn100,flight steering 1,CNS_01
720575941433235744,-3.7302975465816215,-27.435360324326414,720575941433235744,75930968082695609,"113702, 92500, 2894",right,neck_connective,descending,NA,NA,NA,DNg12_e,DNg12_e,DNnt013,grooming,CNS_01
720575941477743646,-17.52355096836507,7.877038586196046,720575941477743646,76282811803344396,"124513, 92500, 2818",left,neck_connective,ascending,04B,NA,NA,AN04B023,AN_SPS_IPS_5,AN04B023,flight steering 1,CNS_04
720575941433327374,6.656559963031415,-10.396457087937256,720575941433327374,76212443059075533,"121294, 92500, 2817",right,neck_connective,ascending,08B,NA,NA,NA,AN_multi_52,NA,walking steering,CNS_02
720575941433415200,5.828679580493575,-3.783311736527343,720575941433415200,76071705504119745,"116991, 92500, 2699",left,neck_connective,descending,SMPpv2_dorsal,NA,NA,DNp60,DNp60,DNp60,walking,CNS_02
720575941433466126,21.711464900775557,-4.385596167984861,720575941433466126,76707360798054160,"137060,162525,3174",right,neck_connective,ascending,05B,NA,NA,AN05B069,AN_AVLP_12,AN05B069,tactile,CNS_02
720575941433654048,-25.52060983677326,1.446956980284792,720575941433654048,76001336827320244,"114717, 92500, 3045",right,neck_connective,descending,LB12,NA,NA,DNge175,DNge175,DNut058,flight steering 1,CNS_01
720575941434224526,-22.218441944317213,10.064513790663819,720575941434224526,76282811736809062,"123770, 92500, 2813",right,neck_connective,descending,NA,NA,NA,DNge110,DNge110,DNut054,flight steering 1,CNS_01
720575941550687037,1.1442629287678057,-9.553248774948974,720575941550687037,76001336827157899,"114725, 92500, 2991",left,neck_connective,ascending,06B,NA,NA,AN06B007_b,AN_multi_41,AN06B007,walking steering,CNS_02
720575941605523902,26.69347288112223,-14.184308421555416,720575941605523902,76142074248175139,"120478, 92500, 2663",left,neck_connective,descending,primary,NA,NA,DNp44,DNp44,DNp44,feeding,CNS_06
720575941434859296,-32.938353519634596,16.61368333106909,720575941434859296,76282811803715877,"124754, 92500, 2937",right,neck_connective,ascending,07B,NA,NA,AN07B072,AN_IPS_GNG_6,AN07B072,flight steering 2,CNS_01
720575941434874912,-23.035759906963694,-1.031928193512815,720575941434874912,76282811870576621,"123611, 92500, 3093",left,neck_connective,descending,NA,NA,NA,NA,NA,auto:DNg02,flight steering 1,CNS_01
