FBbt_id	cell_type	synonym	creation_date	asserted_parents	notes
FBbt:20005754	CB2180		2024-02-05T12:00:00Z		
FBbt:20005755	CB2181		2024-02-05T12:00:00Z		
FBbt:20005756	CB2182		2024-02-05T12:00:00Z		
FBbt:20005757	CB2183		2024-02-05T12:00:00Z		
FBbt:20005758	CB2184		2024-02-05T12:00:00Z		
FBbt:20005759	CB2185		2024-02-05T12:00:00Z		
FBbt:20005760	CB2186		2024-02-05T12:00:00Z		
FBbt:20005761	CB2187		2024-02-05T12:00:00Z		
FBbt:20005762	CB2188		2024-02-05T12:00:00Z		
FBbt:20005763	CB2189		2024-02-05T12:00:00Z		
FBbt:20005764	CB2190		2024-02-05T12:00:00Z		
FBbt:20005765	CB2191		2024-02-05T12:00:00Z		
FBbt:20005766	CB2192		2024-02-05T12:00:00Z		
FBbt:20005767	CB2193		2024-02-05T12:00:00Z		
FBbt:20005768	CB2194		2024-02-05T12:00:00Z		
FBbt:20005769	CB2195		2024-02-05T12:00:00Z		
FBbt:20005770	CB2196		2024-02-05T12:00:00Z		
FBbt:20005771	CB2197		2024-02-05T12:00:00Z		
FBbt:20005772	CB2198		2024-02-05T12:00:00Z		
FBbt:20005773	CB2199		2024-02-05T12:00:00Z		
FBbt:20005774	CB2200		2024-02-05T12:00:00Z		
FBbt:20005775	CB2201		2024-02-05T12:00:00Z		
FBbt:20005776	CB2202		2024-02-05T12:00:00Z		
FBbt:20005777	CB2203		2024-02-05T12:00:00Z		
FBbt:20005778	CB2204		2024-02-05T12:00:00Z		
FBbt:20005779	CB2205		2024-02-05T12:00:00Z		
FBbt:20005780	CB2206		2024-02-05T12:00:00Z		
FBbt:20005781	CB2207		2024-02-05T12:00:00Z		
FBbt:20005782	CB2208		2024-02-05T12:00:00Z		
FBbt:20005783	CB2209		2024-02-05T12:00:00Z		
FBbt:20005784	CB2211		2024-02-05T12:00:00Z		
FBbt:20005786	CB2213		2024-02-05T12:00:00Z		
FBbt:20005787	CB2214		2024-02-05T12:00:00Z		
FBbt:20005788	CB2215		2024-02-05T12:00:00Z		
FBbt:20005789	CB2217		2024-02-05T12:00:00Z		
FBbt:20005790	CB2218		2024-02-05T12:00:00Z		
FBbt:20005791	CB2220		2024-02-05T12:00:00Z		
FBbt:20005793	LHPV4a7a	CB2222	2024-02-05T12:00:00Z		
FBbt:20005794	CB2224		2024-02-05T12:00:00Z		
FBbt:20005795	CB2225		2024-02-05T12:00:00Z		
FBbt:20005796	CB2226		2024-02-05T12:00:00Z		
FBbt:20005797	CB2227		2024-02-05T12:00:00Z		
FBbt:20005798	CB2228		2024-02-05T12:00:00Z		
FBbt:20005799	CB2229		2024-02-05T12:00:00Z		
FBbt:20005800	CB2230		2024-02-05T12:00:00Z		
FBbt:20005801	CB2231		2024-02-05T12:00:00Z		
FBbt:20005802	CB2232		2024-02-05T12:00:00Z		
FBbt:20005803	CB2233		2024-02-05T12:00:00Z		
FBbt:20005804	CB2235		2024-02-05T12:00:00Z		
FBbt:20005805	CB2236		2024-02-05T12:00:00Z		
FBbt:20005806	CB2237		2024-02-05T12:00:00Z		
FBbt:20005807	CB2238		2024-02-05T12:00:00Z		
FBbt:20005808	CB2239		2024-02-05T12:00:00Z		
FBbt:20005809	CB2240		2024-02-05T12:00:00Z		
FBbt:20005810	CB2241		2024-02-05T12:00:00Z		
FBbt:20005811	CB2242		2024-02-05T12:00:00Z		
FBbt:20005812	CB2243		2024-02-05T12:00:00Z		
FBbt:20005813	CB2244		2024-02-05T12:00:00Z		
FBbt:20005814	CB2245		2024-02-05T12:00:00Z		
FBbt:20005815	CB2246		2024-02-05T12:00:00Z		
FBbt:20005816	CB2247		2024-02-05T12:00:00Z		
FBbt:20005817	CB2248		2024-02-05T12:00:00Z		
FBbt:20005818	CB2249		2024-02-05T12:00:00Z		
FBbt:20005819	CB2250		2024-02-05T12:00:00Z		
FBbt:20005820	CB2251		2024-02-05T12:00:00Z		
FBbt:20005821	CB2252		2024-02-05T12:00:00Z		
FBbt:20005822	CB2253		2024-02-05T12:00:00Z		
FBbt:20005823	CB2254		2024-02-05T12:00:00Z		
FBbt:20005824	CB2256		2024-02-05T12:00:00Z		
FBbt:20005825	CB2257		2024-02-05T12:00:00Z		
FBbt:20005826	CB2258		2024-02-05T12:00:00Z		
FBbt:20005827	CB2259		2024-02-05T12:00:00Z		
FBbt:20005828	CB2260		2024-02-05T12:00:00Z		
FBbt:20005829	CB2261		2024-02-05T12:00:00Z		
FBbt:20005830	CB2263		2024-02-05T12:00:00Z		
FBbt:20005831	CB2264		2024-02-05T12:00:00Z		
FBbt:20005832	CB2265		2024-02-05T12:00:00Z		
FBbt:20005833	CB2266		2024-02-05T12:00:00Z		
FBbt:20005834	CB2267		2024-02-05T12:00:00Z		
FBbt:20005835	CB2269		2024-02-05T12:00:00Z		
FBbt:20005836	CB2270		2024-02-05T12:00:00Z		
FBbt:20005837	CB2271		2024-02-05T12:00:00Z		
FBbt:20005838	CB2273		2024-02-05T12:00:00Z		
FBbt:20005839	CB2274		2024-02-05T12:00:00Z		
FBbt:20005840	CB2276		2024-02-05T12:00:00Z		
FBbt:20005841	CB2277		2024-02-05T12:00:00Z		
FBbt:20005842	CB2278		2024-02-05T12:00:00Z		
FBbt:20005843	CB2279		2024-02-05T12:00:00Z		
FBbt:20005844	CB2280		2024-02-05T12:00:00Z		
FBbt:20005845	CB2281		2024-02-05T12:00:00Z		
FBbt:20005846	CB2282		2024-02-05T12:00:00Z		
FBbt:20005847	CB2283		2024-02-05T12:00:00Z		
FBbt:20005848	CB2284		2024-02-05T12:00:00Z		
FBbt:20005849	CB2285		2024-02-05T12:00:00Z		
FBbt:20005850	CB2286		2024-02-05T12:00:00Z		
FBbt:20005851	CB2287		2024-02-05T12:00:00Z		
FBbt:20005852	CB2288		2024-02-05T12:00:00Z		
FBbt:20005853	CB2289		2024-02-05T12:00:00Z		
FBbt:20005854	CB2290		2024-02-05T12:00:00Z		
FBbt:20005855	CB2291		2024-02-05T12:00:00Z		
FBbt:20005856	CB2292		2024-02-05T12:00:00Z		
FBbt:20005857	CB2293		2024-02-05T12:00:00Z		
FBbt:20005858	CB2294		2024-02-05T12:00:00Z		
FBbt:20005859	CB2295		2024-02-05T12:00:00Z		
FBbt:20005860	CB2296		2024-02-05T12:00:00Z		
FBbt:20005861	CB2297		2024-02-05T12:00:00Z		
FBbt:20005862	CB2298		2024-02-05T12:00:00Z		
FBbt:20005863	CB2299		2024-02-05T12:00:00Z		
FBbt:20005864	CB2300		2024-02-05T12:00:00Z		
FBbt:20005865	CB2302		2024-02-05T12:00:00Z		
FBbt:20005866	CB2303		2024-02-05T12:00:00Z		
FBbt:20005867	CB2304		2024-02-05T12:00:00Z		
FBbt:20005868	CB2305		2024-02-05T12:00:00Z		
FBbt:20005869	CB2307		2024-02-05T12:00:00Z		
FBbt:20005870	CB2308		2024-02-05T12:00:00Z		
FBbt:20005871	CB2309		2024-02-05T12:00:00Z		
FBbt:20005872	CB2310		2024-02-05T12:00:00Z		
FBbt:20005873	CB2311		2024-02-05T12:00:00Z		
FBbt:20005874	CB2312		2024-02-05T12:00:00Z		
FBbt:20005875	CB2313		2024-02-05T12:00:00Z		
FBbt:20005876	CB2315		2024-02-05T12:00:00Z		
FBbt:20005877	CB2316		2024-02-05T12:00:00Z		
FBbt:20005878	CB2317		2024-02-05T12:00:00Z		
FBbt:20005880	CB2319		2024-02-05T12:00:00Z		
FBbt:20005881	CB2320		2024-02-05T12:00:00Z		
FBbt:20005882	CB2321		2024-02-05T12:00:00Z		
FBbt:20005883	CB2322		2024-02-05T12:00:00Z		
FBbt:20005884	CB2323		2024-02-05T12:00:00Z		
FBbt:20005885	CB2326		2024-02-05T12:00:00Z		
FBbt:20005886	CB2327		2024-02-05T12:00:00Z		
FBbt:20005887	CB2328		2024-02-05T12:00:00Z		
FBbt:20005888	CB2329		2024-02-05T12:00:00Z		
FBbt:20005889	CB2330		2024-02-05T12:00:00Z		
FBbt:20005890	CB2331		2024-02-05T12:00:00Z		
FBbt:20005891	CB2333		2024-02-05T12:00:00Z		
FBbt:20005892	CB2334		2024-02-05T12:00:00Z		
FBbt:20005893	CB2335		2024-02-05T12:00:00Z		
FBbt:20005894	CB2336		2024-02-05T12:00:00Z		
FBbt:20005895	CB2337		2024-02-05T12:00:00Z		
FBbt:20005896	CB2338		2024-02-05T12:00:00Z		
FBbt:20005897	CB2339		2024-02-05T12:00:00Z		
FBbt:20005898	CB2340		2024-02-05T12:00:00Z		
FBbt:20005899	CB2341		2024-02-05T12:00:00Z		
FBbt:20005900	CB2342		2024-02-05T12:00:00Z		
FBbt:20005901	CB2343		2024-02-05T12:00:00Z		
FBbt:20005902	CB2344		2024-02-05T12:00:00Z		
FBbt:20005903	CB2345		2024-02-05T12:00:00Z		
FBbt:20005904	CB2346		2024-02-05T12:00:00Z		
FBbt:20005905	CB2347		2024-02-05T12:00:00Z		
FBbt:20005906	CB2348		2024-02-05T12:00:00Z		
FBbt:20005907	CB2349		2024-02-05T12:00:00Z		
FBbt:20005908	CB2350		2024-02-05T12:00:00Z		
FBbt:20005909	CB2351		2024-02-05T12:00:00Z		
FBbt:20005910	CB2352		2024-02-05T12:00:00Z		
FBbt:20005911	CB2353		2024-02-05T12:00:00Z		
FBbt:20005912	CB2354		2024-02-05T12:00:00Z		
FBbt:20005913	CB2355		2024-02-05T12:00:00Z	FBbt:00051914	Shiu et al. (2024) - FBrf0260565
FBbt:20005915	CB2357		2024-02-05T12:00:00Z		
FBbt:20005916	CB2358		2024-02-05T12:00:00Z		
FBbt:20005917	CB2360		2024-02-05T12:00:00Z		
FBbt:20005918	CB2361		2024-02-05T12:00:00Z		
FBbt:20005919	CB2362		2024-02-05T12:00:00Z		
FBbt:20005920	CB2363		2024-02-05T12:00:00Z		
FBbt:20005921	CB2364		2024-02-05T12:00:00Z		
FBbt:20005922	CB2365		2024-02-05T12:00:00Z		
FBbt:20005923	CB2366		2024-02-05T12:00:00Z		
FBbt:20005924	CB2367		2024-02-05T12:00:00Z		
FBbt:20005925	CB2368		2024-02-05T12:00:00Z		
FBbt:20005926	CB2369		2024-02-05T12:00:00Z		
FBbt:20005927	CB2370		2024-02-05T12:00:00Z		
FBbt:20005928	CB2371		2024-02-05T12:00:00Z		
FBbt:20005929	CB2372		2024-02-05T12:00:00Z		
FBbt:20005930	CB2373		2024-02-05T12:00:00Z		
FBbt:20005931	CB2374		2024-02-05T12:00:00Z		
FBbt:20005932	CB2375		2024-02-05T12:00:00Z		
FBbt:20005933	CB2376		2024-02-05T12:00:00Z		
FBbt:20005934	CB2377		2024-02-05T12:00:00Z		
FBbt:20005935	CB2378		2024-02-05T12:00:00Z		
FBbt:20005936	CB2379		2024-02-05T12:00:00Z		
FBbt:20005937	CB2380		2024-02-05T12:00:00Z		
FBbt:20005938	CB2381		2024-02-05T12:00:00Z		
FBbt:20005939	CB2382		2024-02-05T12:00:00Z		
FBbt:20005940	CB2383		2024-02-05T12:00:00Z		
FBbt:20005941	CB2384		2024-02-05T12:00:00Z		
FBbt:20005942	CB2385		2024-02-05T12:00:00Z		
FBbt:20005943	CB2386		2024-02-05T12:00:00Z		
FBbt:20005944	CB2387		2024-02-05T12:00:00Z		
FBbt:20005945	CB2389		2024-02-05T12:00:00Z		
FBbt:20005946	CB2390		2024-02-05T12:00:00Z		
FBbt:20005947	CB2391		2024-02-05T12:00:00Z		
FBbt:20005948	CB2392		2024-02-05T12:00:00Z		
FBbt:20005949	CB2393		2024-02-05T12:00:00Z		
FBbt:20005950	CB2394		2024-02-05T12:00:00Z		
FBbt:20005951	CB2395		2024-02-05T12:00:00Z		
FBbt:20005952	CB2396		2024-02-05T12:00:00Z		
FBbt:20005953	CB2397		2024-02-05T12:00:00Z		
FBbt:20005954	CB2398		2024-02-05T12:00:00Z		
FBbt:20005955	CB2399		2024-02-05T12:00:00Z		
FBbt:20005956	CB2401		2024-02-05T12:00:00Z		
FBbt:20005957	CB2402		2024-02-05T12:00:00Z		
FBbt:20005958	CB2403		2024-02-05T12:00:00Z		
FBbt:20005959	CB2404		2024-02-05T12:00:00Z		
FBbt:20005960	CB2405		2024-02-05T12:00:00Z		
FBbt:20005961	CB2406		2024-02-05T12:00:00Z		
FBbt:20005962	CB2407		2024-02-05T12:00:00Z		
FBbt:20005963	CB2408		2024-02-05T12:00:00Z		
FBbt:20005964	CB2409		2024-02-05T12:00:00Z		
FBbt:20005965	CB2411		2024-02-05T12:00:00Z		
FBbt:20005966	CB2412		2024-02-05T12:00:00Z		
FBbt:20005967	CB2413		2024-02-05T12:00:00Z		
FBbt:20005968	CB2414		2024-02-05T12:00:00Z		
FBbt:20005969	CB2415		2024-02-05T12:00:00Z		
FBbt:20005970	CB2416		2024-02-05T12:00:00Z		
FBbt:20005971	CB2417		2024-02-05T12:00:00Z		
FBbt:20005972	CB2418		2024-02-05T12:00:00Z		
FBbt:20005973	CB2419		2024-02-05T12:00:00Z		
FBbt:20005974	CB2420		2024-02-05T12:00:00Z		
FBbt:20005975	CB2421		2024-02-05T12:00:00Z		
FBbt:20005976	CB2422		2024-02-05T12:00:00Z		
FBbt:20005977	CB2423		2024-02-05T12:00:00Z		
FBbt:20005978	CB2424		2024-02-05T12:00:00Z		
FBbt:20005979	CB2425		2024-02-05T12:00:00Z		
FBbt:20005980	CB2426		2024-02-05T12:00:00Z		
FBbt:20005981	CB2427		2024-02-05T12:00:00Z		
FBbt:20005982	CB2428		2024-02-05T12:00:00Z		
FBbt:20005983	CB2429		2024-02-05T12:00:00Z		
FBbt:20005984	CB2430		2024-02-05T12:00:00Z		
FBbt:20005985	CB2431		2024-02-05T12:00:00Z		
FBbt:20005986	CB2432		2024-02-05T12:00:00Z		
FBbt:20005987	CB2433		2024-02-05T12:00:00Z		
FBbt:20005988	CB2434		2024-02-05T12:00:00Z		
FBbt:20005989	CB2436		2024-02-05T12:00:00Z		
FBbt:20005990	CB2437		2024-02-05T12:00:00Z		
FBbt:20005991	CB2438		2024-02-05T12:00:00Z	FBbt:00059241	Reinhard et al. (2024)
FBbt:20005992	CB2439		2024-02-05T12:00:00Z		
FBbt:20005993	CB2440		2024-02-05T12:00:00Z		
FBbt:20005994	CB2442		2024-02-05T12:00:00Z		
FBbt:20005995	CB2443		2024-02-05T12:00:00Z		
FBbt:20005996	CB2444		2024-02-05T12:00:00Z		
FBbt:20005997	CB2446		2024-02-05T12:00:00Z		
FBbt:20005998	CB2447		2024-02-05T12:00:00Z		
FBbt:20005999	CB2448		2024-02-05T12:00:00Z		
FBbt:20006000	CB2449		2024-02-05T12:00:00Z		
FBbt:20006001	CB2450		2024-02-05T12:00:00Z		
FBbt:20006002	CB2451		2024-02-05T12:00:00Z		
FBbt:20006003	CB2452		2024-02-05T12:00:00Z		
FBbt:20006004	CB2453		2024-02-05T12:00:00Z		
FBbt:20006005	CB2454		2024-02-05T12:00:00Z		
FBbt:20006006	CB2455		2024-02-05T12:00:00Z		
FBbt:20006007	CB2456		2024-02-05T12:00:00Z		
FBbt:20006008	CB2457		2024-02-05T12:00:00Z		
FBbt:20006009	CB2458		2024-02-05T12:00:00Z		
FBbt:20006010	CB2459		2024-02-05T12:00:00Z		
FBbt:20006011	CB2460		2024-02-05T12:00:00Z		
FBbt:20006012	CB2461		2024-02-05T12:00:00Z		
FBbt:20006013	CB2462		2024-02-05T12:00:00Z		
FBbt:20006014	CB2463		2024-02-05T12:00:00Z		
FBbt:20006015	CB2465		2024-02-05T12:00:00Z		
FBbt:20006016	CB2466		2024-02-05T12:00:00Z		
FBbt:20006017	CB2467		2024-02-05T12:00:00Z		
FBbt:20006018	CB2468		2024-02-05T12:00:00Z		
FBbt:20006019	CB2469		2024-02-05T12:00:00Z		
FBbt:20006020	CB2470		2024-02-05T12:00:00Z		
FBbt:20006021	CB2471		2024-02-05T12:00:00Z		
FBbt:20006022	CB2472		2024-02-05T12:00:00Z		
FBbt:20006023	CB2473		2024-02-05T12:00:00Z		
FBbt:20006024	CB2474		2024-02-05T12:00:00Z		
FBbt:20006025	CB2475		2024-02-05T12:00:00Z		
FBbt:20006026	CB2476		2024-02-05T12:00:00Z		
FBbt:20006027	CB2477		2024-02-05T12:00:00Z		
FBbt:20006028	CB2478		2024-02-05T12:00:00Z		
FBbt:20006029	CB2479		2024-02-05T12:00:00Z		
FBbt:20006030	CB2480		2024-02-05T12:00:00Z		
FBbt:20006031	CB2481		2024-02-05T12:00:00Z		
FBbt:20006032	CB2482		2024-02-05T12:00:00Z		
FBbt:20006033	CB2485		2024-02-05T12:00:00Z		
FBbt:20006034	CB2487		2024-02-05T12:00:00Z		
FBbt:20006035	CB2488		2024-02-05T12:00:00Z		
FBbt:20006036	CB2489		2024-02-05T12:00:00Z		
FBbt:20006037	CB2490		2024-02-05T12:00:00Z		
FBbt:20006038	CB2491		2024-02-05T12:00:00Z		
FBbt:20006039	CB2492		2024-02-05T12:00:00Z		
FBbt:20006040	CB2493		2024-02-05T12:00:00Z		
FBbt:20006041	CB2494		2024-02-05T12:00:00Z		
FBbt:20006042	CB2495		2024-02-05T12:00:00Z		
FBbt:20006043	CB2497		2024-02-05T12:00:00Z		
FBbt:20006044	CB2498		2024-02-05T12:00:00Z		
FBbt:20006045	CB2500		2024-02-05T12:00:00Z		
FBbt:20006046	CB2501		2024-02-05T12:00:00Z		
FBbt:20006047	CB2502		2024-02-05T12:00:00Z		
FBbt:20006048	CB2503		2024-02-05T12:00:00Z		
FBbt:20006049	CB2505		2024-02-05T12:00:00Z		
FBbt:20006050	CB2506		2024-02-05T12:00:00Z		
FBbt:20006051	CB2507		2024-02-05T12:00:00Z		
FBbt:20006052	CB2509		2024-02-05T12:00:00Z		
FBbt:20006053	CB2510		2024-02-05T12:00:00Z		
FBbt:20006054	CB2511		2024-02-05T12:00:00Z		
FBbt:20006055	CB2512		2024-02-05T12:00:00Z		
FBbt:20006056	CB2513		2024-02-05T12:00:00Z		
FBbt:20006057	CB2514		2024-02-05T12:00:00Z		
FBbt:20006058	CB2515		2024-02-05T12:00:00Z		
FBbt:20006059	CB2516		2024-02-05T12:00:00Z		
FBbt:20006060	CB2517		2024-02-05T12:00:00Z		
FBbt:20006061	CB2518		2024-02-05T12:00:00Z		
FBbt:20006062	CB2519		2024-02-05T12:00:00Z		
FBbt:20006063	CB2520		2024-02-05T12:00:00Z		
FBbt:20006064	CB2521		2024-02-05T12:00:00Z		
FBbt:20006065	CB2522		2024-02-05T12:00:00Z		
FBbt:20006066	CB2523		2024-02-05T12:00:00Z		
FBbt:20006067	CB2524		2024-02-05T12:00:00Z		
FBbt:20006068	CB2526		2024-02-05T12:00:00Z		
FBbt:20006069	CB2527		2024-02-05T12:00:00Z		
FBbt:20006070	CB2528		2024-02-05T12:00:00Z		
FBbt:20006071	CB2529		2024-02-05T12:00:00Z		
FBbt:20006072	CB2530		2024-02-05T12:00:00Z		
FBbt:20006073	CB2531		2024-02-05T12:00:00Z		
FBbt:20006074	CB2532		2024-02-05T12:00:00Z		
FBbt:20006075	CB2533		2024-02-05T12:00:00Z		
FBbt:20006076	CB2534		2024-02-05T12:00:00Z		
FBbt:20006077	CB2535		2024-02-05T12:00:00Z		
FBbt:20006078	CB2536		2024-02-05T12:00:00Z		
FBbt:20006079	CB2537		2024-02-05T12:00:00Z		
FBbt:20006080	CB2538		2024-02-05T12:00:00Z		
FBbt:20006081	CB2539		2024-02-05T12:00:00Z		
FBbt:20006082	CB2540		2024-02-05T12:00:00Z		
FBbt:20006083	CB2541		2024-02-05T12:00:00Z		
FBbt:20006084	CB2542		2024-02-05T12:00:00Z		
FBbt:20006085	CB2543		2024-02-05T12:00:00Z		
FBbt:20006086	CB2544		2024-02-05T12:00:00Z		
FBbt:20006087	CB2545		2024-02-05T12:00:00Z		
FBbt:20006088	CB2547		2024-02-05T12:00:00Z		
FBbt:20006089	CB2548		2024-02-05T12:00:00Z		
FBbt:20006090	CB2549		2024-02-05T12:00:00Z		
FBbt:20006091	CB2550		2024-02-05T12:00:00Z		
FBbt:20006092	CB2551		2024-02-05T12:00:00Z		
FBbt:20006093	CB2552		2024-02-05T12:00:00Z		
FBbt:20006094	CB2553		2024-02-05T12:00:00Z		
FBbt:20006095	CB2554		2024-02-05T12:00:00Z		
FBbt:20006096	CB2555		2024-02-05T12:00:00Z		
FBbt:20006097	CB2556		2024-02-05T12:00:00Z		
FBbt:20006098	CB2557		2024-02-05T12:00:00Z		
FBbt:20006099	CB2558		2024-02-05T12:00:00Z		
FBbt:20006100	CB2559		2024-02-05T12:00:00Z		
FBbt:20006101	CB2560		2024-02-05T12:00:00Z		
FBbt:20006102	CB2561		2024-02-05T12:00:00Z		
FBbt:20006104	CB2563		2024-02-05T12:00:00Z		
FBbt:20006105	CB2564		2024-02-05T12:00:00Z		
FBbt:20006106	CB2565		2024-02-05T12:00:00Z		
FBbt:20006107	CB2566		2024-02-05T12:00:00Z		
FBbt:20006108	CB2567		2024-02-05T12:00:00Z		
FBbt:20006109	CB2568		2024-02-05T12:00:00Z	FBbt:00059241	Reinhard et al. (2024)
FBbt:20006110	CB2569		2024-02-05T12:00:00Z		
FBbt:20006111	CB2570		2024-02-05T12:00:00Z		
FBbt:20006112	CB2571		2024-02-05T12:00:00Z		
FBbt:20006113	CB2572		2024-02-05T12:00:00Z		
FBbt:20006114	CB2573		2024-02-05T12:00:00Z		
FBbt:20006115	CB2574		2024-02-05T12:00:00Z		
FBbt:20006116	CB2575		2024-02-05T12:00:00Z		
FBbt:20006117	CB2576		2024-02-05T12:00:00Z		
FBbt:20006118	CB2577		2024-02-05T12:00:00Z		
FBbt:20006119	LHPV4c3, LHPV4c4	CB2578	2024-02-05T12:00:00Z		
FBbt:20006120	CB2579		2024-02-05T12:00:00Z		
FBbt:20006121	CB2580		2024-02-05T12:00:00Z		
FBbt:20006122	CB2581		2024-02-05T12:00:00Z		
FBbt:20006123	CB2582		2024-02-05T12:00:00Z		
FBbt:20006124	CB2583		2024-02-05T12:00:00Z		
FBbt:20006125	CB2584		2024-02-05T12:00:00Z		
FBbt:20006126	CB2585		2024-02-05T12:00:00Z		
FBbt:20006127	CB2587		2024-02-05T12:00:00Z	FBbt:00059241	Reinhard et al. (2024)
FBbt:20006128	CB2588		2024-02-05T12:00:00Z		
FBbt:20006129	CB2590		2024-02-05T12:00:00Z		
FBbt:20006130	CB2591		2024-02-05T12:00:00Z		
FBbt:20006131	CB2592		2024-02-05T12:00:00Z		
FBbt:20006132	CB2593		2024-02-05T12:00:00Z		
FBbt:20006133	CB2594		2024-02-05T12:00:00Z		
FBbt:20006134	CB2595		2024-02-05T12:00:00Z		
FBbt:20006135	CB2596		2024-02-05T12:00:00Z		
FBbt:20006136	CB2598		2024-02-05T12:00:00Z		
FBbt:20006137	CB2599		2024-02-05T12:00:00Z		
FBbt:20006138	CB2600		2024-02-05T12:00:00Z		
FBbt:20006139	CB2601		2024-02-05T12:00:00Z		
FBbt:20006140	CB2602		2024-02-05T12:00:00Z		
FBbt:20006141	CB2604		2024-02-05T12:00:00Z		
FBbt:20006142	CB2605		2024-02-05T12:00:00Z		
FBbt:20006143	CB2606		2024-02-05T12:00:00Z		
FBbt:20006144	CB2607		2024-02-05T12:00:00Z		
FBbt:20006145	CB2608		2024-02-05T12:00:00Z		
FBbt:20006146	CB2610		2024-02-05T12:00:00Z		
FBbt:20006147	CB2611		2024-02-05T12:00:00Z		
FBbt:20006148	CB2612		2024-02-05T12:00:00Z		
FBbt:20006149	CB2613		2024-02-05T12:00:00Z		
FBbt:20006150	CB2615		2024-02-05T12:00:00Z		
FBbt:20006151	CB2616		2024-02-05T12:00:00Z		
FBbt:20006152	CB2617		2024-02-05T12:00:00Z		
FBbt:20006153	CB2618		2024-02-05T12:00:00Z		
FBbt:20006154	CB2619		2024-02-05T12:00:00Z		
FBbt:20006155	CB2620		2024-02-05T12:00:00Z		
FBbt:20006156	CB2621		2024-02-05T12:00:00Z		
FBbt:20006157	CB2623		2024-02-05T12:00:00Z		
FBbt:20006158	CB2624		2024-02-05T12:00:00Z		
FBbt:20006159	CB2625		2024-02-05T12:00:00Z		
FBbt:20006160	CB2626		2024-02-05T12:00:00Z		
FBbt:20006161	CB2627		2024-02-05T12:00:00Z		
FBbt:20006162	CB2628		2024-02-05T12:00:00Z		
FBbt:20006163	CB2629		2024-02-05T12:00:00Z		
FBbt:20006164	CB2630		2024-02-05T12:00:00Z		
FBbt:20006165	CB2632		2024-02-05T12:00:00Z		
FBbt:20006166	CB2633		2024-02-05T12:00:00Z		
FBbt:20006167	CB2634		2024-02-05T12:00:00Z		
FBbt:20006168	CB2635		2024-02-05T12:00:00Z		
FBbt:20006169	CB2636		2024-02-05T12:00:00Z		
FBbt:20006170	CB2637		2024-02-05T12:00:00Z		
FBbt:20006171	CB2638		2024-02-05T12:00:00Z		
FBbt:20006172	CB2639		2024-02-05T12:00:00Z		
FBbt:20006173	CB2640		2024-02-05T12:00:00Z		
FBbt:20006174	CB2642		2024-02-05T12:00:00Z		
FBbt:20006175	CB2643		2024-02-05T12:00:00Z		
FBbt:20006176	CB2644		2024-02-05T12:00:00Z		
FBbt:20006177	CB2645		2024-02-05T12:00:00Z		
FBbt:20006178	CB2646		2024-02-05T12:00:00Z		
FBbt:20006179	CB2647		2024-02-05T12:00:00Z		
FBbt:20006180	CB2648		2024-02-05T12:00:00Z		
FBbt:20006181	CB2649		2024-02-05T12:00:00Z		
FBbt:20006182	CB2650		2024-02-05T12:00:00Z		
FBbt:20006183	CB2651		2024-02-05T12:00:00Z		
FBbt:20006184	CB2652		2024-02-05T12:00:00Z		
FBbt:20006185	CB2653		2024-02-05T12:00:00Z		
FBbt:20006186	CB2654		2024-02-05T12:00:00Z		
FBbt:20006187	CB2655		2024-02-05T12:00:00Z		
FBbt:20006188	CB2656		2024-02-05T12:00:00Z		
FBbt:20006189	CB2657		2024-02-05T12:00:00Z		
FBbt:20006190	CB2659		2024-02-05T12:00:00Z		
FBbt:20006191	CB2660		2024-02-05T12:00:00Z		
FBbt:20006192	CB2661		2024-02-05T12:00:00Z		
FBbt:20006193	CB2663		2024-02-05T12:00:00Z		
FBbt:20006194	CB2664		2024-02-05T12:00:00Z		
FBbt:20006195	CB2665		2024-02-05T12:00:00Z		
FBbt:20006196	CB2666		2024-02-05T12:00:00Z		
FBbt:20006197	CB2667		2024-02-05T12:00:00Z		
FBbt:20006198	CB2668		2024-02-05T12:00:00Z		
FBbt:20006199	CB2669		2024-02-05T12:00:00Z		
FBbt:20006200	CB2670		2024-02-05T12:00:00Z		
FBbt:20006201	CB2671		2024-02-05T12:00:00Z		
FBbt:20006202	CB2672		2024-02-05T12:00:00Z		
FBbt:20006203	CB2673		2024-02-05T12:00:00Z		
FBbt:20006204	CB2674		2024-02-05T12:00:00Z		
FBbt:20006205	CB2675		2024-02-05T12:00:00Z		
FBbt:20006206	CB2676		2024-02-05T12:00:00Z		
FBbt:20006207	CB2677		2024-02-05T12:00:00Z		
FBbt:20006208	CB2678		2024-02-05T12:00:00Z		
FBbt:20006209	CB2679		2024-02-05T12:00:00Z		
FBbt:20006210	CB2680		2024-02-05T12:00:00Z		
FBbt:20006211	CB2681		2024-02-05T12:00:00Z		
FBbt:20006212	CB2682		2024-02-05T12:00:00Z		
FBbt:20006213	CB2683		2024-02-05T12:00:00Z		
FBbt:20006214	CB2684		2024-02-05T12:00:00Z		
FBbt:20006215	CB2685		2024-02-05T12:00:00Z		
FBbt:20006216	CB2687		2024-02-05T12:00:00Z		
FBbt:20006217	CB2688		2024-02-05T12:00:00Z		
FBbt:20006218	CB2689		2024-02-05T12:00:00Z		
FBbt:20006219	CB2690		2024-02-05T12:00:00Z		
