?x	?p	?y
<http://purl.obolibrary.org/obo/FBbt_20007892>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0014055>
<http://purl.obolibrary.org/obo/FBbt_20010256>	<http://purl.obolibrary.org/obo/RO_0013002>	<http://purl.obolibrary.org/obo/FBbt_00047137>
<http://purl.obolibrary.org/obo/FBbt_20010714>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0061535>
<http://purl.obolibrary.org/obo/FBbt_20010632>	<http://purl.obolibrary.org/obo/RO_0013002>	<http://purl.obolibrary.org/obo/FBbt_00047139>
<http://purl.obolibrary.org/obo/FBbt_20008633>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047139>
<http://purl.obolibrary.org/obo/FBbt_20007976>	<http://purl.obolibrary.org/obo/RO_0000053>	<http://purl.obolibrary.org/obo/PATO_0000618>
<http://purl.obolibrary.org/obo/FBbt_20009618>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0014055>
<http://purl.obolibrary.org/obo/FBbt_20010359>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0014055>
<http://purl.obolibrary.org/obo/FBbt_20009495>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047176>
<http://purl.obolibrary.org/obo/FBbt_20010758>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047174>
<http://purl.obolibrary.org/obo/FBbt_20010872>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0014055>
<http://purl.obolibrary.org/obo/FBbt_20011283>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047139>
<http://purl.obolibrary.org/obo/FBbt_20011175>	<http://purl.obolibrary.org/obo/RO_0002100>	<http://purl.obolibrary.org/obo/FBbt_00110173>
<http://purl.obolibrary.org/obo/FBbt_20010763>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047139>
<http://purl.obolibrary.org/obo/FBbt_20009981>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00110173>
<http://purl.obolibrary.org/obo/FBbt_20009461>	<http://purl.obolibrary.org/obo/RO_0002202>	<http://purl.obolibrary.org/obo/FBbt_00001375>
<http://purl.obolibrary.org/obo/FBbt_20008175>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047140>
<http://purl.obolibrary.org/obo/FBbt_20009765>	<http://purl.obolibrary.org/obo/RO_0000053>	<http://purl.obolibrary.org/obo/PATO_0000618>
<http://purl.obolibrary.org/obo/FBbt_20008939>	<http://purl.obolibrary.org/obo/RO_0000053>	<http://purl.obolibrary.org/obo/PATO_0000618>
<http://purl.obolibrary.org/obo/FBbt_20010656>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0061535>
<http://purl.obolibrary.org/obo/FBbt_20008019>	<http://purl.obolibrary.org/obo/RO_0002100>	<http://purl.obolibrary.org/obo/FBbt_00110175>
<http://purl.obolibrary.org/obo/FBbt_20010224>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047138>
<http://purl.obolibrary.org/obo/FBbt_20010107>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047139>
<http://purl.obolibrary.org/obo/FBbt_20010808>	<http://purl.obolibrary.org/obo/RO_0013002>	<http://purl.obolibrary.org/obo/FBbt_00047142>
<http://purl.obolibrary.org/obo/FBbt_20009113>	<http://purl.obolibrary.org/obo/RO_0002100>	<http://purl.obolibrary.org/obo/FBbt_00110174>
