defined_class	defined_class_label	birth_notch	birth_notch_label	neuroblast	neuroblast_label	stage	stage_label	neurotransmitter	neurotransmitter_label	clone	clone_label	other_type	other_type_label	soma	soma_label	nb_label	other_synonyms	ito_lee	hartenstein	primary	secondary	reference	hartenstein_synonym_type	ito_lee_synonym_type	primary_synonym_type	secondary_synonym_type
FBbt:00051317	NB2-1 Notch ON hemilineage primary neuron	FBbt:00047106	Notch ON hemilineage primary neuron	FBbt:00001410	neuroblast NB2-1									FBbt:00007114	cell body rind of the central nervous system	NB2-1 Notch ON hemilineage primary neuron	NB2-1 Notch ON hemilineage embryonic neuron|NB2-1 Notch ON hemilineage embryonic-born neuron|NB2-1 hemilineage A embryonic neuron|NB2-1 hemilineage A embryonic-born neuron|NB2-1 hemilineage A primary neuron|hemilineage 2A embryonic neuron|hemilineage 2A embryonic-born neuron			NB2-1 Notch ON hemilineage primary neuron	hemilineage 2A primary neuron	FlyBase:FBrf0231327|FlyBase:FBrf0228122	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051318	NB2-1 Notch OFF hemilineage primary neuron	FBbt:00047105	Notch OFF hemilineage primary neuron	FBbt:00001410	neuroblast NB2-1									FBbt:00007114	cell body rind of the central nervous system	NB2-1 Notch OFF hemilineage primary neuron	NB2-1 Notch OFF hemilineage embryonic neuron|NB2-1 Notch OFF hemilineage embryonic-born neuron|NB2-1 hemilineage B embryonic neuron|NB2-1 hemilineage B embryonic-born neuron|NB2-1 hemilineage B primary neuron|hemilineage 2B embryonic neuron|hemilineage 2B embryonic-born neuron			NB2-1 Notch OFF hemilineage primary neuron	hemilineage 2B primary neuron	FlyBase:FBrf0231327|FlyBase:FBrf0228122	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051455	hemilineage 1A secondary neuron	FBbt:00049541	Notch ON hemilineage secondary neuron	FBbt:00001384	neuroblast NB1-2			GO:0014055	acetylcholine secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 1A secondary neuron	NB1-2 Notch ON hemilineage larval-born neuron|NB1-2 Notch ON hemilineage postembryonic neuron|NB1-2 hemilineage A larval-born neuron|NB1-2 hemilineage A postembryonic neuron|NB1-2 hemilineage A secondary neuron|hemilineage 1A larval-born neuron|hemilineage 1A postembryonic neuron			NB1-2 Notch ON hemilineage secondary neuron	hemilineage 1A secondary neuron	FlyBase:FBrf0231327|FlyBase:FBrf0228122	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051456	hemilineage 8A secondary neuron	FBbt:00049541	Notch ON hemilineage secondary neuron	FBbt:00001422	neuroblast NB3-3			GO:0061535	glutamate secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 8A secondary neuron	NB3-3 Notch ON hemilineage larval-born neuron|NB3-3 Notch ON hemilineage postembryonic neuron|NB3-3 hemilineage A larval-born neuron|NB3-3 hemilineage A postembryonic neuron|NB3-3 hemilineage A secondary neuron|hemilineage 8A larval-born neuron|hemilineage 8A postembryonic neuron			NB3-3 Notch ON hemilineage secondary neuron	hemilineage 8A secondary neuron	FlyBase:FBrf0231327	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051457	hemilineage 9A secondary neuron	FBbt:00049541	Notch ON hemilineage secondary neuron	FBbt:00001375	neuroblast NB3-5			GO:0061534	gamma-aminobutyric acid secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 9A secondary neuron	NB3-5 Notch ON hemilineage larval-born neuron|NB3-5 Notch ON hemilineage postembryonic neuron|NB3-5 hemilineage A larval-born neuron|NB3-5 hemilineage A postembryonic neuron|NB3-5 hemilineage A secondary neuron|hemilineage 9A larval-born neuron|hemilineage 9A postembryonic neuron			NB3-5 Notch ON hemilineage secondary neuron	hemilineage 9A secondary neuron	FlyBase:FBrf0231327|FlyBase:FBrf0228122	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051458	hemilineage 13A secondary neuron	FBbt:00049541	Notch ON hemilineage secondary neuron	FBbt:00001389	neuroblast NB4-2									FBbt:00007114	cell body rind of the central nervous system	hemilineage 13A secondary neuron	NB4-2 Notch ON hemilineage larval-born neuron|NB4-2 Notch ON hemilineage postembryonic neuron|NB4-2 hemilineage A larval-born neuron|NB4-2 hemilineage A postembryonic neuron|NB4-2 hemilineage A secondary neuron|hemilineage 13A larval-born neuron|hemilineage 13A postembryonic neuron			NB4-2 Notch ON hemilineage secondary neuron	hemilineage 13A secondary neuron	FlyBase:FBrf0231327	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051459	hemilineage 21A secondary neuron	FBbt:00049541	Notch ON hemilineage secondary neuron	FBbt:00001423	neuroblast NB4-3									FBbt:00007114	cell body rind of the central nervous system	hemilineage 21A secondary neuron	NB4-3 Notch ON hemilineage larval-born neuron|NB4-3 Notch ON hemilineage postembryonic neuron|NB4-3 hemilineage A larval-born neuron|NB4-3 hemilineage A postembryonic neuron|NB4-3 hemilineage A secondary neuron|hemilineage 21A larval-born neuron|hemilineage 21A postembryonic neuron			NB4-3 Notch ON hemilineage secondary neuron	hemilineage 21A secondary neuron	FlyBase:FBrf0231327|FlyBase:FBrf0228122	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051460	hemilineage 6A secondary neuron	FBbt:00049541	Notch ON hemilineage secondary neuron	FBbt:00001376	neuroblast NB5-2									FBbt:00007114	cell body rind of the central nervous system	hemilineage 6A secondary neuron	NB5-2 Notch ON hemilineage larval-born neuron|NB5-2 Notch ON hemilineage postembryonic neuron|NB5-2 hemilineage A larval-born neuron|NB5-2 hemilineage A postembryonic neuron|NB5-2 hemilineage A secondary neuron|hemilineage 6A larval-born neuron|hemilineage 6A postembryonic neuron			NB5-2 Notch ON hemilineage secondary neuron	hemilineage 6A secondary neuron	FlyBase:FBrf0231327|FlyBase:FBrf0228122	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051461	hemilineage 22A secondary neuron	FBbt:00049541	Notch ON hemilineage secondary neuron	FBbt:00001416	neuroblast NB5-4			GO:0014055	acetylcholine secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 22A secondary neuron	NB5-4 Notch ON hemilineage larval-born neuron|NB5-4 Notch ON hemilineage postembryonic neuron|NB5-4 hemilineage A larval-born neuron|NB5-4 hemilineage A postembryonic neuron|NB5-4 hemilineage A secondary neuron|hemilineage 22A larval-born neuron|hemilineage 22A postembryonic neuron			NB5-4 Notch ON hemilineage secondary neuron	hemilineage 22A secondary neuron	FlyBase:FBrf0231327	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051462	hemilineage 20A secondary neuron	FBbt:00049541	Notch ON hemilineage secondary neuron	FBbt:00111737	neuroblast NB5-7			GO:0014055	acetylcholine secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 20A secondary neuron	NB5-7 Notch ON hemilineage larval-born neuron|NB5-7 Notch ON hemilineage postembryonic neuron|NB5-7 hemilineage A larval-born neuron|NB5-7 hemilineage A postembryonic neuron|NB5-7 hemilineage A secondary neuron|hemilineage 20A larval-born neuron|hemilineage 20A postembryonic neuron			NB5-7 Notch ON hemilineage secondary neuron	hemilineage 20A secondary neuron	FlyBase:FBrf0231327	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051463	hemilineage 12A secondary neuron	FBbt:00049541	Notch ON hemilineage secondary neuron	FBbt:00001398	neuroblast NB6-1			GO:0014055	acetylcholine secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 12A secondary neuron	NB6-1 Notch ON hemilineage larval-born neuron|NB6-1 Notch ON hemilineage postembryonic neuron|NB6-1 hemilineage A larval-born neuron|NB6-1 hemilineage A postembryonic neuron|NB6-1 hemilineage A secondary neuron|hemilineage 12A larval-born neuron|hemilineage 12A postembryonic neuron			NB6-1 Notch ON hemilineage secondary neuron	hemilineage 12A secondary neuron	FlyBase:FBrf0231327|FlyBase:FBrf0228122	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051464	hemilineage 19A secondary neuron	FBbt:00049541	Notch ON hemilineage secondary neuron	FBbt:00001391	neuroblast NB6-2			GO:0061534	gamma-aminobutyric acid secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 19A secondary neuron	NB6-2 Notch ON hemilineage larval-born neuron|NB6-2 Notch ON hemilineage postembryonic neuron|NB6-2 hemilineage A larval-born neuron|NB6-2 hemilineage A postembryonic neuron|NB6-2 hemilineage A secondary neuron|hemilineage 19A larval-born neuron|hemilineage 19A postembryonic neuron			NB6-2 Notch ON hemilineage secondary neuron	hemilineage 19A secondary neuron	FlyBase:FBrf0231327|FlyBase:FBrf0228122	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051465	hemilineage 3A secondary neuron	FBbt:00049541	Notch ON hemilineage secondary neuron	FBbt:00001380	neuroblast NB7-1			GO:0014055	acetylcholine secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 3A secondary neuron	NB7-1 Notch ON hemilineage larval-born neuron|NB7-1 Notch ON hemilineage postembryonic neuron|NB7-1 hemilineage A larval-born neuron|NB7-1 hemilineage A postembryonic neuron|NB7-1 hemilineage A secondary neuron|hemilineage 3A larval-born neuron|hemilineage 3A postembryonic neuron			NB7-1 Notch ON hemilineage secondary neuron	hemilineage 3A secondary neuron	FlyBase:FBrf0231327|FlyBase:FBrf0228122	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051466	hemilineage 11A secondary neuron	FBbt:00049541	Notch ON hemilineage secondary neuron	FBbt:00001392	neuroblast NB7-2			GO:0014055	acetylcholine secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 11A secondary neuron	NB7-2 Notch ON hemilineage larval-born neuron|NB7-2 Notch ON hemilineage postembryonic neuron|NB7-2 hemilineage A larval-born neuron|NB7-2 hemilineage A postembryonic neuron|NB7-2 hemilineage A secondary neuron|hemilineage 11A larval-born neuron|hemilineage 11A postembryonic neuron			NB7-2 Notch ON hemilineage secondary neuron	hemilineage 11A secondary neuron	FlyBase:FBrf0231327	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051467	hemilineage 1B secondary neuron	FBbt:00049542	Notch OFF hemilineage secondary neuron	FBbt:00001384	neuroblast NB1-2			GO:0061534	gamma-aminobutyric acid secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 1B secondary neuron	NB1-2 Notch OFF hemilineage larval-born neuron|NB1-2 Notch OFF hemilineage postembryonic neuron|NB1-2 hemilineage B larval-born neuron|NB1-2 hemilineage B postembryonic neuron|NB1-2 hemilineage B secondary neuron|hemilineage 1B larval-born neuron|hemilineage 1B postembryonic neuron			NB1-2 Notch OFF hemilineage secondary neuron	hemilineage 1B secondary neuron	FlyBase:FBrf0231327|FlyBase:FBrf0228122	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051468	hemilineage 8B secondary neuron	FBbt:00049542	Notch OFF hemilineage secondary neuron	FBbt:00001422	neuroblast NB3-3			GO:0014055	acetylcholine secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 8B secondary neuron	NB3-3 Notch OFF hemilineage larval-born neuron|NB3-3 Notch OFF hemilineage postembryonic neuron|NB3-3 hemilineage B larval-born neuron|NB3-3 hemilineage B postembryonic neuron|NB3-3 hemilineage B secondary neuron|hemilineage 8B larval-born neuron|hemilineage 8B postembryonic neuron			NB3-3 Notch OFF hemilineage secondary neuron	hemilineage 8B secondary neuron	FlyBase:FBrf0231327	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051469	hemilineage 9B secondary neuron	FBbt:00049542	Notch OFF hemilineage secondary neuron	FBbt:00001375	neuroblast NB3-5			GO:0061535	glutamate secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 9B secondary neuron	NB3-5 Notch OFF hemilineage larval-born neuron|NB3-5 Notch OFF hemilineage postembryonic neuron|NB3-5 hemilineage B larval-born neuron|NB3-5 hemilineage B postembryonic neuron|NB3-5 hemilineage B secondary neuron|hemilineage 9B larval-born neuron|hemilineage 9B postembryonic neuron			NB3-5 Notch OFF hemilineage secondary neuron	hemilineage 9B secondary neuron	FlyBase:FBrf0231327|FlyBase:FBrf0228122	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051470	hemilineage 13B secondary neuron	FBbt:00049542	Notch OFF hemilineage secondary neuron	FBbt:00001389	neuroblast NB4-2									FBbt:00007114	cell body rind of the central nervous system	hemilineage 13B secondary neuron	NB4-2 Notch OFF hemilineage larval-born neuron|NB4-2 Notch OFF hemilineage postembryonic neuron|NB4-2 hemilineage B larval-born neuron|NB4-2 hemilineage B postembryonic neuron|NB4-2 hemilineage B secondary neuron|hemilineage 13B larval-born neuron|hemilineage 13B postembryonic neuron			NB4-2 Notch OFF hemilineage secondary neuron	hemilineage 13B secondary neuron	FlyBase:FBrf0231327	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051471	hemilineage 21B secondary neuron	FBbt:00049542	Notch OFF hemilineage secondary neuron	FBbt:00001423	neuroblast NB4-3									FBbt:00007114	cell body rind of the central nervous system	hemilineage 21B secondary neuron	NB4-3 Notch OFF hemilineage larval-born neuron|NB4-3 Notch OFF hemilineage postembryonic neuron|NB4-3 hemilineage B larval-born neuron|NB4-3 hemilineage B postembryonic neuron|NB4-3 hemilineage B secondary neuron|hemilineage 21B larval-born neuron|hemilineage 21B postembryonic neuron			NB4-3 Notch OFF hemilineage secondary neuron	hemilineage 21B secondary neuron	FlyBase:FBrf0231327|FlyBase:FBrf0228122	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051472	hemilineage 6B secondary neuron	FBbt:00049542	Notch OFF hemilineage secondary neuron	FBbt:00001376	neuroblast NB5-2									FBbt:00007114	cell body rind of the central nervous system	hemilineage 6B secondary neuron	NB5-2 Notch OFF hemilineage larval-born neuron|NB5-2 Notch OFF hemilineage postembryonic neuron|NB5-2 hemilineage B larval-born neuron|NB5-2 hemilineage B postembryonic neuron|NB5-2 hemilineage B secondary neuron|hemilineage 6B larval-born neuron|hemilineage 6B postembryonic neuron			NB5-2 Notch OFF hemilineage secondary neuron	hemilineage 6B secondary neuron	FlyBase:FBrf0231327|FlyBase:FBrf0228122	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051473	hemilineage 22B secondary neuron	FBbt:00049542	Notch OFF hemilineage secondary neuron	FBbt:00001416	neuroblast NB5-4			GO:0061535	glutamate secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 22B secondary neuron	NB5-4 Notch OFF hemilineage larval-born neuron|NB5-4 Notch OFF hemilineage postembryonic neuron|NB5-4 hemilineage B larval-born neuron|NB5-4 hemilineage B postembryonic neuron|NB5-4 hemilineage B secondary neuron|hemilineage 22B larval-born neuron|hemilineage 22B postembryonic neuron			NB5-4 Notch OFF hemilineage secondary neuron	hemilineage 22B secondary neuron	FlyBase:FBrf0231327	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051474	hemilineage 20B secondary neuron	FBbt:00049542	Notch OFF hemilineage secondary neuron	FBbt:00111737	neuroblast NB5-7			GO:0061535	glutamate secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 20B secondary neuron	NB5-7 Notch OFF hemilineage larval-born neuron|NB5-7 Notch OFF hemilineage postembryonic neuron|NB5-7 hemilineage B larval-born neuron|NB5-7 hemilineage B postembryonic neuron|NB5-7 hemilineage B secondary neuron|hemilineage 20B larval-born neuron|hemilineage 20B postembryonic neuron			NB5-7 Notch OFF hemilineage secondary neuron	hemilineage 20B secondary neuron	FlyBase:FBrf0231327	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051475	hemilineage 12B secondary neuron	FBbt:00049542	Notch OFF hemilineage secondary neuron	FBbt:00001398	neuroblast NB6-1			GO:0061534	gamma-aminobutyric acid secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 12B secondary neuron	NB6-1 Notch OFF hemilineage larval-born neuron|NB6-1 Notch OFF hemilineage postembryonic neuron|NB6-1 hemilineage B larval-born neuron|NB6-1 hemilineage B postembryonic neuron|NB6-1 hemilineage B secondary neuron|hemilineage 12B larval-born neuron|hemilineage 12B postembryonic neuron			NB6-1 Notch OFF hemilineage secondary neuron	hemilineage 12B secondary neuron	FlyBase:FBrf0231327|FlyBase:FBrf0228122	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051476	hemilineage 19B secondary neuron	FBbt:00049542	Notch OFF hemilineage secondary neuron	FBbt:00001391	neuroblast NB6-2			GO:0014055	acetylcholine secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 19B secondary neuron	NB6-2 Notch OFF hemilineage larval-born neuron|NB6-2 Notch OFF hemilineage postembryonic neuron|NB6-2 hemilineage B larval-born neuron|NB6-2 hemilineage B postembryonic neuron|NB6-2 hemilineage B secondary neuron|hemilineage 19B larval-born neuron|hemilineage 19B postembryonic neuron			NB6-2 Notch OFF hemilineage secondary neuron	hemilineage 19B secondary neuron	FlyBase:FBrf0231327|FlyBase:FBrf0228122	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00051477	hemilineage 3B secondary neuron	FBbt:00049542	Notch OFF hemilineage secondary neuron	FBbt:00001380	neuroblast NB7-1			GO:0061534	gamma-aminobutyric acid secretion, neurotransmission					FBbt:00007114	cell body rind of the central nervous system	hemilineage 3B secondary neuron	NB7-1 Notch OFF hemilineage larval-born neuron|NB7-1 Notch OFF hemilineage postembryonic neuron|NB7-1 hemilineage B larval-born neuron|NB7-1 hemilineage B postembryonic neuron|NB7-1 hemilineage B secondary neuron|hemilineage 3B larval-born neuron|hemilineage 3B postembryonic neuron			NB7-1 Notch OFF hemilineage secondary neuron	hemilineage 3B secondary neuron	FlyBase:FBrf0231327|FlyBase:FBrf0228122	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
