flow	super_class	cell_class	cell_sub_class	cell_type	hemibrain_type	specificity	FBbt_id	FBbt_name
intrinsic	central			SMP348b	SMP348	parent_term	FBbt:20003210	adult superior medial protocerebrum neuron 348
intrinsic	central			SMP361a	SMP361	parent_term	FBbt:20003223	adult superior medial protocerebrum neuron 361
intrinsic	central			SMP361b	SMP361	parent_term	FBbt:20003223	adult superior medial protocerebrum neuron 361
intrinsic	central			SMP389a	SMP389	parent_term	FBbt:20003251	adult superior medial protocerebrum neuron 389
intrinsic	central			SMP389b	SMP389	parent_term	FBbt:20003251	adult superior medial protocerebrum neuron 389
intrinsic	central			SMP389c	SMP389	parent_term	FBbt:20003251	adult superior medial protocerebrum neuron 389
intrinsic	central			SMP393a	SMP393	parent_term	FBbt:20003255	adult superior medial protocerebrum neuron 393
intrinsic	central			SMP393b	SMP393	parent_term	FBbt:20003255	adult superior medial protocerebrum neuron 393
intrinsic	central			SMP399a	SMP399	parent_term	FBbt:20003261	adult superior medial protocerebrum neuron 399
intrinsic	central			SMP399b	SMP399	parent_term	FBbt:20003261	adult superior medial protocerebrum neuron 399
intrinsic	central			SMP404a	SMP404	parent_term	FBbt:20003266	adult superior medial protocerebrum neuron 404
intrinsic	central			SMP404b	SMP404	parent_term	FBbt:20003266	adult superior medial protocerebrum neuron 404
intrinsic	central			SMP411a	SMP411	parent_term	FBbt:20003273	adult superior medial protocerebrum neuron 411
intrinsic	central			SMP411b	SMP411	parent_term	FBbt:20003273	adult superior medial protocerebrum neuron 411
intrinsic	central			SMP446a	SMP446	parent_term	FBbt:20003308	adult superior medial protocerebrum neuron 446
intrinsic	central			SMP446b	SMP446	parent_term	FBbt:20003308	adult superior medial protocerebrum neuron 446
intrinsic	central			SMP451a	SMP451	parent_term	FBbt:20003313	adult superior medial protocerebrum neuron 451
intrinsic	central			SMP451b	SMP451	parent_term	FBbt:20003313	adult superior medial protocerebrum neuron 451
intrinsic	central			SMP469a	SMP469	parent_term	FBbt:20003331	adult superior medial protocerebrum neuron 469
intrinsic	central			SMP469b	SMP469	parent_term	FBbt:20003331	adult superior medial protocerebrum neuron 469
intrinsic	central			SMP469c	SMP469	parent_term	FBbt:20003331	adult superior medial protocerebrum neuron 469
intrinsic	central			SMP495a	SMP495	parent_term	FBbt:20003357	adult superior medial protocerebrum neuron 495
intrinsic	central			SMP495b	SMP495	parent_term	FBbt:20003357	adult superior medial protocerebrum neuron 495
intrinsic	central			SMP495c	SMP495	parent_term	FBbt:20003357	adult superior medial protocerebrum neuron 495
intrinsic	central			SMP509a	SMP509	parent_term	FBbt:20003371	adult superior medial protocerebrum neuron 509
intrinsic	central			SMP509b	SMP509	parent_term	FBbt:20003371	adult superior medial protocerebrum neuron 509
intrinsic	central			SMP510a	SMP510	parent_term	FBbt:20003372	adult superior medial protocerebrum neuron 510
intrinsic	central			SMP510b	SMP510	parent_term	FBbt:20003372	adult superior medial protocerebrum neuron 510
intrinsic	central			SMP516a	SMP516	parent_term	FBbt:20003378	adult superior medial protocerebrum neuron 516
intrinsic	central			SMP516b	SMP516	parent_term	FBbt:20003378	adult superior medial protocerebrum neuron 516
intrinsic	central			SMP520a	SMP520	parent_term	FBbt:20003382	adult superior medial protocerebrum neuron 520
intrinsic	central			SMP520b	SMP520	parent_term	FBbt:20003382	adult superior medial protocerebrum neuron 520
intrinsic	central			SMP532a	SMP532	parent_term	FBbt:20003394	adult superior medial protocerebrum neuron 532
intrinsic	central			SMP532b	SMP532	parent_term	FBbt:20003394	adult superior medial protocerebrum neuron 532
intrinsic	central			SMP566a	SMP566	parent_term	FBbt:20003428	adult superior medial protocerebrum neuron 566
intrinsic	central			SMP566b	SMP566	parent_term	FBbt:20003428	adult superior medial protocerebrum neuron 566
intrinsic	central			SMP569a	SMP569	parent_term	FBbt:20003431	adult superior medial protocerebrum neuron 569
intrinsic	central			SMP569b	SMP569	parent_term	FBbt:20003431	adult superior medial protocerebrum neuron 569
intrinsic	central			SMP570a	SMP570	parent_term	FBbt:20003432	adult superior medial protocerebrum neuron 570
intrinsic	central			SMP570b	SMP570	parent_term	FBbt:20003432	adult superior medial protocerebrum neuron 570
intrinsic	central			SMPp&v1A_H01	PS111		FBbt:20001866	adult posterior slope neuron 111
intrinsic	central			SMPp&v1A_P03	LHPD5f1		FBbt:00051774	adult lateral horn PD5f1 neuron
intrinsic	central			SMPp&v1A_S02	SMP443		FBbt:20003305	adult superior medial protocerebrum neuron 443
intrinsic	central			SMPp&v1A_S03	SMP336		FBbt:20003198	adult superior medial protocerebrum neuron 336
intrinsic	central			SMPp&v1B_H01	CL357		FBbt:20001062	adult clamp neuron 357
intrinsic	central			SMPp&v1B_M01	IB109		FBbt:20001286	adult inferior bridge neuron 109
intrinsic	central			SMPp&v1B_M02	SMP587		FBbt:20003449	adult superior medial protocerebrum neuron 587
intrinsic	optic	ME>LA		T1			FBbt:00003727	columnar neuron T1
intrinsic	optic	ME>LO		T2			FBbt:00003728	T2 neuron
intrinsic	optic	ME>LO		T2a			FBbt:00003729	T2a neuron
intrinsic	optic	ME>LO		T3			FBbt:00003730	T3 neuron
intrinsic	optic	ME>LOP		T4a			FBbt:00003732	T4a neuron
intrinsic	optic	ME>LOP		T4b			FBbt:00003733	T4b neuron
intrinsic	optic	ME>LOP		T4c			FBbt:00003734	T4c neuron
intrinsic	optic	ME>LOP		T4d			FBbt:00003735	T4d neuron
intrinsic	optic	LO>LOP		T5a			FBbt:00003737	T5a neuron
intrinsic	optic	LO>LOP		T5b			FBbt:00003738	T5b neuron
intrinsic	optic	LO>LOP		T5c			FBbt:00003739	T5c neuron
intrinsic	optic	LO>LOP		T5d			FBbt:00003740	T5d neuron
intrinsic	optic	LOP>LO		Tlp1			FBbt:00003891	translobula plate neuron Tlp1
intrinsic	optic	LOP>LO		Tlp4			FBbt:00003894	translobula plate neuron Tlp4
intrinsic	optic	LOP		Tlp6		general_term	FBbt:00003890	translobula plate neuron
intrinsic	optic	LOP>LO		Tlp6		general_term	FBbt:00003890	translobula plate neuron
intrinsic	optic	LOP>ME.LO		Tlp6		general_term	FBbt:00003890	translobula plate neuron
intrinsic	optic	ME>LO		Tm1			FBbt:00003789	transmedullary neuron Tm1
intrinsic	optic	ME>LO		Tm12			FBbt:00003800	transmedullary neuron Tm12
intrinsic	optic	ME>LO		Tm16			FBbt:00003804	transmedullary neuron Tm16
intrinsic	optic	ME.LO		Tm2			FBbt:00003790	transmedullary neuron Tm2
intrinsic	optic	ME.LO.LOP		Tm2			FBbt:00003790	transmedullary neuron Tm2
intrinsic	optic	ME>LO		Tm2			FBbt:00003790	transmedullary neuron Tm2
intrinsic	optic	ME>LO		Tm20			FBbt:00003808	transmedullary neuron Tm20
intrinsic	optic	ME>LO		Tm3			FBbt:00003791	transmedullary neuron Tm3
intrinsic	optic	ME>LO		Tm4			FBbt:00003792	transmedullary neuron Tm4
intrinsic	optic	ME>LO		Tm5a			FBbt:00110072	transmedullary neuron Tm5a
intrinsic	optic	ME>LO		Tm5c			FBbt:00110074	transmedullary neuron Tm5c
intrinsic	optic	ME>LO		Tm5Y			FBbt:00003831	transmedullary neuron Tm5Y
intrinsic	optic	ME>LO		Tm6			FBbt:00003794	transmedullary neuron Tm6
intrinsic	optic	ME>LO		Tm8			FBbt:00003796	transmedullary neuron Tm8
intrinsic	optic	ME>LO		Tm9			FBbt:00003797	transmedullary neuron Tm9
intrinsic	optic	ME>LO.LOP		TmY11			FBbt:00003829	transmedullary Y neuron TmY11
intrinsic	visual_projection			TmY14			FBbt:00111286	transmedullary Y neuron TmY14
intrinsic	optic	ME>LO.LOP		TmY15			FBbt:00048246	transmedullary Y neuron TmY15
intrinsic	optic	ME>LO.LOP		TmY16			FBbt:00052859	transmedullary Y neuron TmY16
intrinsic	optic	ME.LO		TmY18			FBbt:00049515	transmedullary Y neuron TmY18
intrinsic	optic	ME.LO.LOP		TmY18			FBbt:00049515	transmedullary Y neuron TmY18
intrinsic	optic	ME>LO.LOP		TmY18			FBbt:00049515	transmedullary Y neuron TmY18
intrinsic	optic	LOP>LO		TmY20			FBbt:00052860	transmedullary Y neuron TmY20
intrinsic	optic	ME>LO.LOP		TmY3			FBbt:00003820	transmedullary Y neuron TmY3
intrinsic	optic	ME>LO.LOP		TmY4			FBbt:00003821	transmedullary Y neuron TmY4
intrinsic	optic	ME>LO		TmY5a			FBbt:00003823	transmedullary Y neuron TmY5a
intrinsic	optic	ME>LO.LOP		TmY5a			FBbt:00003823	transmedullary Y neuron TmY5a
intrinsic	optic	ME.LO.LOP		TmY9			FBbt:00003827	transmedullary Y neuron TmY9
intrinsic	optic	ME>LO		TmY9			FBbt:00003827	transmedullary Y neuron TmY9
intrinsic	optic	ME>LO.LOP		TmY9			FBbt:00003827	transmedullary Y neuron TmY9
intrinsic	optic	ME>LO.LOP		TmYem1		general_term	FBbt:00003817	transmedullary Y neuron
afferent	sensory	mechanosensory	taste peg	TPMN			FBbt:00048027	labellar taste peg mechanosensory neuron
intrinsic	central	TuBu		TuBu01a	TuBu01	parent_term	FBbt:00047050	adult tubercle-anterior bulb neuron
intrinsic	central	TuBu		TuBu01b	TuBu01	parent_term	FBbt:00047050	adult tubercle-anterior bulb neuron
intrinsic	central	TuBu		TuBu06a	TuBu06	parent_term	FBbt:00051223	adult tubercle-bulb neuron 06
intrinsic	central	TuBu		TuBu06b	TuBu06	parent_term	FBbt:00051223	adult tubercle-bulb neuron 06
intrinsic	central			TuTuAa	TuTuA	parent_term	FBbt:00051488	adult tubercle-tubercle medial zone neuron
intrinsic	central			TuTuAb	TuTuA	parent_term	FBbt:00051488	adult tubercle-tubercle medial zone neuron
intrinsic	central	ALLN		v2LN39a			FBbt:20003770	adult antennal lobe local neuron v2LN39A
intrinsic	central	ALLN		v2LN3A1_a	v2LN3A	parent_term	FBbt:20003754	adult antennal lobe local neuron v2LN3A
intrinsic	central	ALLN		v2LN3A1_b	v2LN3A	parent_term	FBbt:20003754	adult antennal lobe local neuron v2LN3A
intrinsic	central	ALLN		v2LN40_2		parent_term	FBbt:20003772	adult antennal lobe local neuron v2LN40
intrinsic	central	ALLN		v2LN41a	v2LN41	parent_term	FBbt:20003773	adult antennal lobe local neuron v2LN41
intrinsic	central	ALLN		v2LN41b	v2LN41	parent_term	FBbt:20003773	adult antennal lobe local neuron v2LN41
intrinsic	central	ALLN		v2LN42a	v2LN42	parent_term	FBbt:20003774	adult antennal lobe local neuron v2LN42
intrinsic	central	ALLN		v2LN42b	v2LN42	parent_term	FBbt:20003774	adult antennal lobe local neuron v2LN42
intrinsic	central	ALLN		v2LN42c	v2LN42	parent_term	FBbt:20003774	adult antennal lobe local neuron v2LN42
intrinsic	central	ALLN		v2LN46a	v2LN46	parent_term	FBbt:20003778	adult antennal lobe local neuron v2LN46
intrinsic	central	ALLN		v2LN46b	v2LN46	parent_term	FBbt:20003778	adult antennal lobe local neuron v2LN46
intrinsic	central	ALLN		v2LNX01		parent_term	FBbt:00007393	adult local interneuron of the ventral ALv2 neuroblast
intrinsic	central	ALPN	uniglomerular	VC3_adPN	VC3l_adPN		FBbt:00100387	adult antennal lobe projection neuron VC3 adPN
intrinsic	central	ALPN	uniglomerular	VC5_lvPN	VC3m_lvPN		FBbt:00049655	adult antennal lobe projection neuron VC5 lvPN
intrinsic	visual_projection			vCal1	PLP127		FBbt:20001627	adult posterior lateral protocerebrum neuron 127
intrinsic	central	CX	columnar	vDelta	vDeltaA,vDeltaB,vDeltaC,vDeltaD,vDeltaE,vDeltaJ,vDeltaK,vDeltaL,vDeltaM	parent_term	FBbt:00049821	adult fan-shaped body vertical delta neuron
intrinsic	central			VES063a	VES063	parent_term	FBbt:20003529	adult vest neuron 063
intrinsic	central			VES063b	VES063	parent_term	FBbt:20003529	adult vest neuron 063
intrinsic	central			VESa1_P02	1663021115	general_term	FBbt:00052046	adult interneuron
intrinsic	central			VESa2_H02	PLP074		FBbt:20001574	adult posterior lateral protocerebrum neuron 074
intrinsic	central			VESa2_H04	SAD071		FBbt:20002280	adult saddle neuron 071
intrinsic	central			VESa2_P01	SLP243		FBbt:20002637	adult superior lateral protocerebrum neuron 243
intrinsic	central	ALPN	uniglomerular	VM6_adPN	VC5_adPN		FBbt:00100379	adult antennal lobe projection neuron VM6 adPN
intrinsic	visual_projection			VS1	VS		FBbt:00007517	vertical system neuron 1
intrinsic	visual_projection			VS2	VS		FBbt:00007518	vertical system neuron 2
intrinsic	visual_projection			VS3	VS		FBbt:00007519	vertical system neuron 3
intrinsic	visual_projection			VS4	VS		FBbt:00007520	vertical system neuron 4
intrinsic	visual_projection			VS5	VS		FBbt:00007521	vertical system neuron 5
intrinsic	visual_projection			VS6	VS		FBbt:00007522	vertical system neuron 6
intrinsic	visual_projection			VS7	VS	parent_term	FBbt:00007516	vertical system neuron
intrinsic	visual_projection			VS8	VS	parent_term	FBbt:00007516	vertical system neuron
intrinsic	visual_projection			VSm	VS	parent_term	FBbt:00007516	vertical system neuron
intrinsic	visual_projection			VST1	VS	parent_term	FBbt:00007516	vertical system neuron
intrinsic	visual_projection			VST2	VS	parent_term	FBbt:00007516	vertical system neuron
intrinsic	central			WED002a	WED002	parent_term	FBbt:20003552	adult wedge neuron 002
intrinsic	central			WED002b	WED002	parent_term	FBbt:20003552	adult wedge neuron 002
intrinsic	central			WED002c	WED002	parent_term	FBbt:20003552	adult wedge neuron 002
intrinsic	central			WED002d	WED002	parent_term	FBbt:20003552	adult wedge neuron 002
intrinsic	central			WED002e	WED002	parent_term	FBbt:20003552	adult wedge neuron 002
intrinsic	central			WED038a	WED038	parent_term	FBbt:20003588	adult wedge neuron 038
intrinsic	central			WED038b	WED038	parent_term	FBbt:20003588	adult wedge neuron 038
intrinsic	central			WED041a	WED041	parent_term	FBbt:20003591	adult wedge neuron 041
intrinsic	central			WED041b	WED041	parent_term	FBbt:20003591	adult wedge neuron 041
intrinsic	central			WED092a	WED092	parent_term	FBbt:20003642	adult wedge neuron 092
intrinsic	central			WED092b	WED092	parent_term	FBbt:20003642	adult wedge neuron 092
intrinsic	central			WED092c	WED092	parent_term	FBbt:20003642	adult wedge neuron 092
intrinsic	central			WED092d	WED092	parent_term	FBbt:20003642	adult wedge neuron 092
intrinsic	central			WED092e	WED092	parent_term	FBbt:20003642	adult wedge neuron 092
intrinsic	central			WED094a	WED094	parent_term	FBbt:20003644	adult wedge neuron 094
intrinsic	central			WED094b	WED094	parent_term	FBbt:20003644	adult wedge neuron 094
intrinsic	central			WED094c	WED094	parent_term	FBbt:20003644	adult wedge neuron 094
intrinsic	central			WED096a	WED096	parent_term	FBbt:20003646	adult wedge neuron 096
intrinsic	central			WED096b	WED096	parent_term	FBbt:20003646	adult wedge neuron 096
intrinsic	central			WED096c	WED096	parent_term	FBbt:20003646	adult wedge neuron 096
intrinsic	central			WED146a	WED146	parent_term	FBbt:20003696	adult wedge neuron 146
intrinsic	central			WED146b	WED146	parent_term	FBbt:20003696	adult wedge neuron 146
intrinsic	central			WED155a	WED155	parent_term	FBbt:20003705	adult wedge neuron 155
intrinsic	central			WED155b	WED155	parent_term	FBbt:20003705	adult wedge neuron 155
intrinsic	central			WED163a	WED163	parent_term	FBbt:20003713	adult wedge neuron 163
intrinsic	central			WED163b	WED163	parent_term	FBbt:20003713	adult wedge neuron 163
intrinsic	central			WED163c	WED163	parent_term	FBbt:20003713	adult wedge neuron 163
intrinsic	central			WED164a	WED164	parent_term	FBbt:20003714	adult wedge neuron 164
intrinsic	central			WED164b	WED164	parent_term	FBbt:20003714	adult wedge neuron 164
intrinsic	optic	LOP>ME.LO		Y1			FBbt:00003912	Y neuron Y1
intrinsic	optic	LOP>LO.ME		Y3			FBbt:00003914	Y neuron Y3
intrinsic	optic	LOP>ME.LO		Y3			FBbt:00003914	Y neuron Y3
intrinsic	optic	LOP>ME.LO		Y4			FBbt:00003915	Y neuron Y4
intrinsic	optic	LO	tangential		1343403608	general_term	FBbt:00003859	lobula tangential neuron
intrinsic	central				5-HTPLP01	parent_term	FBbt:00110945	adult serotonergic PLP neuron
intrinsic	central				5-HTPMPD01	parent_term	FBbt:00110955	adult serotonergic PMPD neuron
intrinsic	central				5-HTPMPV01	parent_term	FBbt:00110937	adult serotonergic IP neuron
intrinsic	visual_centrifugal				5-HTPMPV03	parent_term	FBbt:00110937	adult serotonergic IP neuron
intrinsic	central	ALON			AL-AST1		FBbt:00047928	antennal lobe AST-associated neuron 1
intrinsic	central	ALIN			AL-MBDL1		FBbt:00047933	antennal lobe median bundle neuron 1
intrinsic	central	ALLN			ALBN1	general_term	FBbt:00007390	adult antennal lobe local neuron
intrinsic	central	ALIN			ALIN1	general_term	FBbt:00052046	adult interneuron
intrinsic	central	ALIN			ALIN2	general_term	FBbt:00052046	adult interneuron
intrinsic	central	ALIN			ALIN3	general_term	FBbt:00052046	adult interneuron
intrinsic	visual_projection				aMe1	general_term	FBbt:00048286	adult visual projection neuron
intrinsic	visual_projection	bilateral			aMe10	general_term	FBbt:00048286	adult visual projection neuron
intrinsic	visual_projection				aMe12		FBbt:00049823	accessory medulla neuron 12
intrinsic	central				aMe13	general_term	FBbt:00048286	adult visual projection neuron
intrinsic	central				aMe15	general_term	FBbt:00048286	adult visual projection neuron
intrinsic	visual_centrifugal				aMe17b	general_term	FBbt:00048286	adult visual projection neuron
intrinsic	visual_centrifugal				aMe17c	general_term	FBbt:00048286	adult visual projection neuron
intrinsic	visual_projection	bilateral			aMe19a	general_term	FBbt:00048286	adult visual projection neuron
intrinsic	visual_projection	bilateral			aMe19b	general_term	FBbt:00048286	adult visual projection neuron
intrinsic	visual_projection				aMe20	general_term	FBbt:00048286	adult visual projection neuron
intrinsic	central				aMe22	general_term	FBbt:00048286	adult visual projection neuron
intrinsic	central				aMe24	general_term	FBbt:00048286	adult visual projection neuron
intrinsic	visual_projection				aMe25	general_term	FBbt:00048286	adult visual projection neuron
