systematicType	type	FBbt_id	FBbt_name	notes	mapping_ref	specificity
AN06B025	AN06B025	FBbt:20007802	adult AN06B025 neuron			
AN06B026	AN06B026	FBbt:20007803	adult AN06B026 neuron			
AN06B031	AN06B031	FBbt:20007804	adult AN06B031 neuron			
AN06B034	AN06B034	FBbt:20007805	adult AN06B034 neuron			
AN06B037	AN06B037	FBbt:20007806	adult AN06B037 neuron			
AN06B039	AN06B039	FBbt:20007807	adult AN06B039 neuron			
AN06B040	AN06B040	FBbt:20007808	adult AN06B040 neuron			
AN06B041	vMS13	FBbt:00053050	adult fruitless vMS13 neuron			
AN06B042	AN06B042	FBbt:20007809	adult AN06B042 neuron			
AN06B044	AN06B044	FBbt:20007810	adult AN06B044 neuron			
AN06B045	AN06B045	FBbt:20007811	adult AN06B045 neuron			
AN06B046	AN06B046	FBbt:20007812	adult AN06B046 neuron			
AN06B048	AN06B048	FBbt:20007813	adult AN06B048 neuron			
AN06B051	AN06B051	FBbt:20007814	adult AN06B051 neuron			
AN06B057	AN06B057	FBbt:20007815	adult AN06B057 neuron			
AN06B068	AN06B068	FBbt:20007816	adult AN06B068 neuron			
AN06B075	AN06B075	FBbt:20007817	adult AN06B075 neuron			
AN07B003	AN07B003	FBbt:20007818	adult AN07B003 neuron			
AN07B004	AN07B004	FBbt:20007819	adult AN07B004 neuron			
AN07B005	AN07B005	FBbt:20007820	adult AN07B005 neuron			
AN07B011	AN07B011	FBbt:20007821	adult AN07B011 neuron			
AN07B013	AN07B013	FBbt:20007822	adult AN07B013 neuron			
AN07B015	AN07B015	FBbt:20007823	adult AN07B015 neuron			
AN07B017	AN07B017	FBbt:20007824	adult AN07B017 neuron			
AN07B018	AN07B018	FBbt:20007825	adult AN07B018 neuron			
AN07B021	AN07B021	FBbt:20007826	adult AN07B021 neuron			
AN07B024	AN07B024	FBbt:20007827	adult AN07B024 neuron			
AN07B025	AN07B025	FBbt:20007828	adult AN07B025 neuron			
AN07B032	AN07B032	FBbt:20007829	adult AN07B032 neuron			
AN07B035	AN07B035	FBbt:20007830	adult AN07B035 neuron			
AN07B036	AN07B036	FBbt:20007831	adult AN07B036 neuron			
AN07B037	AN07B037	FBbt:20007832	adult AN07B037 neuron			
AN07B040	AN07B040	FBbt:20007833	adult AN07B040 neuron			
AN07B041	AN07B041	FBbt:20007834	adult AN07B041 neuron			
AN07B042	AN07B042	FBbt:20007835	adult AN07B042 neuron			
AN07B043	AN07B043	FBbt:20007836	adult AN07B043 neuron			
AN07B045	AN07B045	FBbt:20007837	adult AN07B045 neuron			
AN07B046	AN07B046	FBbt:20007838	adult AN07B046 neuron			
AN07B049	AN07B049	FBbt:20007839	adult AN07B049 neuron			
AN07B050	AN07B050	FBbt:20007840	adult AN07B050 neuron			
AN07B051	AN07B051	FBbt:20007841	adult AN07B051 neuron			
AN07B052	AN07B052	FBbt:20007842	adult AN07B052 neuron			
AN07B056	AN07B056	FBbt:20007843	adult AN07B056 neuron			
AN07B057	AN07B057	FBbt:20007844	adult AN07B057 neuron			
AN07B060	AN07B060	FBbt:20007845	adult AN07B060 neuron			
AN07B062	AN07B062	FBbt:20007846	adult AN07B062 neuron			
AN07B063	AN07B063	FBbt:20007847	adult AN07B063 neuron			
AN07B069	AN07B069	FBbt:20007848	adult AN07B069 neuron			
AN07B070	AN07B070	FBbt:20007849	adult AN07B070 neuron			
AN07B071	AN07B071	FBbt:20007850	adult AN07B071 neuron			
AN07B072	AN07B072	FBbt:20007851	adult AN07B072 neuron			
AN07B076	AN07B076	FBbt:20007852	adult AN07B076 neuron			
AN07B078	AN07B078	FBbt:20007853	adult AN07B078 neuron			
AN07B082	AN07B082	FBbt:20007854	adult AN07B082 neuron			
AN07B085	AN07B085	FBbt:20007855	adult AN07B085 neuron			
AN07B088	AN07B088	FBbt:20007856	adult AN07B088 neuron			
AN07B089	AN07B089	FBbt:20007857	adult AN07B089 neuron			
AN07B091	AN07B091	FBbt:20007858	adult AN07B091 neuron			
AN07B095	AN07B095	FBbt:20007859	adult AN07B095 neuron			
AN07B097	AN07B097	FBbt:20007860	adult AN07B097 neuron			
AN07B100	AN07B100	FBbt:20007861	adult AN07B100 neuron			
AN07B101	AN07B101	FBbt:20007862	adult AN07B101 neuron			
AN08B005	AN08B005	FBbt:20007863	adult AN08B005 neuron			
AN08B007	AN08B007	FBbt:20007864	adult AN08B007 neuron			
AN08B009	AN08B009	FBbt:20007865	adult AN08B009 neuron			
AN08B010	AN08B010	FBbt:20007866	adult AN08B010 neuron			
AN08B012	AN08B012	FBbt:20007867	adult AN08B012 neuron			
AN08B013	AN08B013	FBbt:20007868	adult AN08B013 neuron			
AN08B014	AN08B014	FBbt:20007869	adult AN08B014 neuron			
AN08B015	AN08B015	FBbt:20007870	adult AN08B015 neuron			
AN08B016	AN08B016	FBbt:20007871	adult AN08B016 neuron			
AN08B018	AN08B018	FBbt:20007872	adult AN08B018 neuron			
AN08B020	AN08B020	FBbt:20007873	adult AN08B020 neuron			
AN08B022	AN08B022	FBbt:20007874	adult AN08B022 neuron			
AN08B023	AN08B023	FBbt:20007875	adult AN08B023 neuron			
AN08B024	AN08B024	FBbt:20007876	adult AN08B024 neuron			
AN08B025	AN08B025	FBbt:20007877	adult AN08B025 neuron			
AN08B026	AN08B026	FBbt:20007878	adult AN08B026 neuron			
AN08B027	AN08B027	FBbt:20007879	adult AN08B027 neuron			
AN08B028	AN08B028	FBbt:20007880	adult AN08B028 neuron			
AN08B031	AN08B031	FBbt:00053053	adult fruitless vPR13 neuron			parent_term
AN08B032	AN08B032	FBbt:20007881	adult AN08B032 neuron			
AN08B034	AN08B034	FBbt:20007882	adult AN08B034 neuron			
AN08B035	AN08B035	FBbt:20007883	adult AN08B035 neuron			
AN08B041	AN08B041	FBbt:20007884	adult AN08B041 neuron			
AN08B043	AN08B043	FBbt:00053053	adult fruitless vPR13 neuron			parent_term
AN08B047	AN08B047	FBbt:20007885	adult AN08B047 neuron			
AN08B048	AN08B048	FBbt:20007886	adult AN08B048 neuron			
AN08B049	AN08B049	FBbt:20007887	adult AN08B049 neuron			
AN08B050	AN08B050	FBbt:20007888	adult AN08B050 neuron			
AN08B053	AN08B053	FBbt:20007889	adult AN08B053 neuron			
AN08B057	AN08B057	FBbt:20007890	adult AN08B057 neuron			
AN08B059	AN08B059	FBbt:00053053	adult fruitless vPR13 neuron			parent_term
AN08B061	AN08B061	FBbt:20007891	adult AN08B061 neuron			
AN08B066	AN08B066	FBbt:20007892	adult AN08B066 neuron			
AN08B069	AN08B069	FBbt:00053053	adult fruitless vPR13 neuron			parent_term
AN08B071	AN08B071	FBbt:20007893	adult AN08B071 neuron			
AN08B074	AN08B074	FBbt:20007894	adult AN08B074 neuron			
AN08B079	AN08B079	FBbt:20007895	adult AN08B079 neuron			
AN08B081	AN08B081	FBbt:20007896	adult AN08B081 neuron			
AN08B084	AN08B084	FBbt:20007897	adult AN08B084 neuron			
AN08B086	AN08B086	FBbt:20007898	adult AN08B086 neuron			
AN08B089	AN08B089	FBbt:20007899	adult AN08B089 neuron			
AN08B094	AN08B094	FBbt:20007900	adult AN08B094 neuron			
AN08B095	AN08B095	FBbt:20007901	adult AN08B095 neuron			
AN08B096	AN08B096	FBbt:20007902	adult AN08B096 neuron			
AN08B097	AN08B097	FBbt:20007903	adult AN08B097 neuron			
AN08B098	AN08B098	FBbt:20007904	adult AN08B098 neuron			
AN08B099	AN08B099	FBbt:20007905	adult AN08B099 neuron			
AN08B100	AN08B100	FBbt:20007906	adult AN08B100 neuron			
AN08B101	AN08B101	FBbt:20007907	adult AN08B101 neuron			
AN08B102	AN08B102	FBbt:20007908	adult AN08B102 neuron			
AN08B103	AN08B103	FBbt:20007909	adult AN08B103 neuron			
AN08B106	AN08B106	FBbt:20007910	adult AN08B106 neuron			
AN08B107	AN08B107	FBbt:20007911	adult AN08B107 neuron			
AN08B109	AN08B109	FBbt:20007912	adult AN08B109 neuron			
AN08B110	AN08B110	FBbt:20007913	adult AN08B110 neuron			
AN08B111	AN08B111	FBbt:20007914	adult AN08B111 neuron			
AN08B112	AN08B112	FBbt:20007915	adult AN08B112 neuron			
AN08B113	AN08B113	FBbt:20007916	adult AN08B113 neuron			
AN09A005	AN09A005	FBbt:20007917	adult AN09A005 neuron			
AN09A007	AN09A007	FBbt:20007918	adult AN09A007 neuron			
AN09B001	AN09B001	FBbt:20007919	adult AN09B001 neuron			
AN09B002	AN09B002	FBbt:20007920	adult AN09B002 neuron			
AN09B003	AN09B003	FBbt:20007921	adult AN09B003 neuron			
AN09B004	AN09B004	FBbt:20007922	adult AN09B004 neuron			
AN09B006	AN09B006	FBbt:20007923	adult AN09B006 neuron			
AN09B007	AN09B007	FBbt:20007924	adult AN09B007 neuron			
AN09B009	AN09B009	FBbt:20007925	adult AN09B009 neuron			
AN09B011	AN09B011	FBbt:20007926	adult AN09B011 neuron			
AN09B012	AN09B012	FBbt:20007927	adult AN09B012 neuron			
AN09B013	AN09B013	FBbt:20007928	adult AN09B013 neuron			
AN09B014	AN09B014	FBbt:20007929	adult AN09B014 neuron			
AN09B015	AN09B015	FBbt:20007930	adult AN09B015 neuron			
AN09B016	AN09B016	FBbt:20007931	adult AN09B016 neuron			
AN09B017	AN09B017	FBbt:00110852	adult fruitless vAB3 (male) neuron			
AN09B018	AN09B018	FBbt:20007932	adult AN09B018 neuron			
AN09B019	AN09B019	FBbt:20007933	adult AN09B019 neuron			
AN09B020	AN09B020	FBbt:20007934	adult AN09B020 neuron			
AN09B021	AN09B021	FBbt:20007935	adult AN09B021 neuron			
AN09B023	AN09B023	FBbt:20007936	adult AN09B023 neuron			
AN09B024	AN09B024	FBbt:20007937	adult AN09B024 neuron			
AN09B026	AN09B026	FBbt:20007938	adult AN09B026 neuron			
AN09B027	AN09B027	FBbt:20007939	adult AN09B027 neuron			
AN09B028	AN09B028	FBbt:20007940	adult AN09B028 neuron			
AN09B029	AN09B029	FBbt:20007941	adult AN09B029 neuron			
AN09B030	AN09B030	FBbt:20007942	adult AN09B030 neuron			
AN09B031	AN09B031	FBbt:20007943	adult AN09B031 neuron			
AN09B032	AN09B032	FBbt:20007944	adult AN09B032 neuron			
AN09B033	AN09B033	FBbt:20007945	adult AN09B033 neuron			
AN09B034	AN09B034	FBbt:20007946	adult AN09B034 neuron			
AN09B035	AN09B035	FBbt:20007947	adult AN09B035 neuron			
AN09B036	AN09B036	FBbt:20007948	adult AN09B036 neuron			
AN09B037	AN09B037	FBbt:20007949	adult AN09B037 neuron			
AN09B040	AN09B040	FBbt:20007950	adult AN09B040 neuron			
AN09B042	AN09B042	FBbt:20007951	adult AN09B042 neuron			
AN09B044	AN09B044	FBbt:20007952	adult AN09B044 neuron			
AN10B005	AN10B005	FBbt:20007953	adult AN10B005 neuron			
AN10B008	AN10B008	FBbt:20007954	adult AN10B008 neuron			
AN10B009	AN10B009	FBbt:20007955	adult AN10B009 neuron			
AN10B015	AN10B015	FBbt:20007956	adult AN10B015 neuron			
AN10B017	AN10B017	FBbt:20007957	adult AN10B017 neuron			
AN10B018	AN10B018	FBbt:20007958	adult AN10B018 neuron			
AN10B019	AN10B019	FBbt:20007959	adult AN10B019 neuron			
AN10B020	AN10B020	FBbt:20007960	adult AN10B020 neuron			
AN10B021	AN10B021	FBbt:20007961	adult AN10B021 neuron			
AN10B022	AN10B022	FBbt:20007962	adult AN10B022 neuron			
AN10B024	AN10B024	FBbt:20007963	adult AN10B024 neuron			
AN10B026	AN10B026	FBbt:20007964	adult AN10B026 neuron			
AN10B027	AN10B027	FBbt:20007965	adult AN10B027 neuron			
AN10B029	AN10B029	FBbt:20007966	adult AN10B029 neuron			
AN10B031	AN10B031	FBbt:20007967	adult AN10B031 neuron			
AN10B033	AN10B033	FBbt:20007968	adult AN10B033 neuron			
AN10B034	AN10B034	FBbt:20007969	adult AN10B034 neuron			
AN10B035	AN10B035	FBbt:20007970	adult AN10B035 neuron			
AN10B037	AN10B037	FBbt:20007971	adult AN10B037 neuron			
AN10B039	AN10B039	FBbt:20007972	adult AN10B039 neuron			
AN10B045	AN10B045	FBbt:20007973	adult AN10B045 neuron			
AN10B046	AN10B046	FBbt:20007974	adult AN10B046 neuron			
AN10B047	AN10B047	FBbt:20007975	adult AN10B047 neuron			
AN10B048	AN10B048	FBbt:20007976	adult AN10B048 neuron			
AN10B049	AN10B049	FBbt:20007977	adult AN10B049 neuron			
AN10B051	AN10B051	FBbt:20007978	adult AN10B051 neuron			
AN10B053	AN10B053	FBbt:20007979	adult AN10B053 neuron			
AN10B056	AN10B056	FBbt:20007980	adult AN10B056 neuron			
AN10B060	AN10B060	FBbt:20007981	adult AN10B060 neuron			
AN10B061	AN10B061	FBbt:20007982	adult AN10B061 neuron			
AN11B008	AN11B008	FBbt:20007983	adult AN11B008 neuron			
AN11B012	AN11B012	FBbt:20007984	adult AN11B012 neuron			
AN12A003	AN12A003	FBbt:20007985	adult AN12A003 neuron			
AN12A017	AN12A017	FBbt:20007986	adult AN12A017 neuron			
AN12B001	AN12B001	FBbt:20007987	adult AN12B001 neuron			
AN12B004	AN12B004	FBbt:20007988	adult AN12B004 neuron			
AN12B005	AN12B005	FBbt:20007989	adult AN12B005 neuron			
AN12B006	AN12B006	FBbt:20007990	adult AN12B006 neuron			
AN12B008	AN12B008	FBbt:20007991	adult AN12B008 neuron			
AN12B011	AN12B011	FBbt:20007992	adult AN12B011 neuron			
AN12B017	AN12B017	FBbt:20007993	adult AN12B017 neuron			
AN12B019	AN12B019	FBbt:20007994	adult AN12B019 neuron			
AN12B055	AN12B055	FBbt:20007995	adult AN12B055 neuron			
AN12B060	AN12B060	FBbt:20007996	adult AN12B060 neuron			
AN12B076	AN12B076	FBbt:20007997	adult AN12B076 neuron			
AN12B080	AN12B080	FBbt:20007998	adult AN12B080 neuron			
AN12B089	AN12B089	FBbt:20007999	adult AN12B089 neuron			
AN13B002	AN13B002	FBbt:20008000	adult AN13B002 neuron			
AN14A003	AN14A003	FBbt:20008001	adult AN14A003 neuron			
AN14B012	AN14B012	FBbt:20008002	adult AN14B012 neuron			
AN16B078	AN16B078	FBbt:20008003	adult AN16B078 neuron			
AN16B081	AN16B081	FBbt:20008004	adult AN16B081 neuron			
AN16B112	AN16B112	FBbt:20008005	adult AN16B112 neuron			
AN16B116	AN16B116	FBbt:20008006	adult AN16B116 neuron			
AN17A002	AN17A002	FBbt:20008007	adult AN17A002 neuron			
AN17A003	AN17A003	FBbt:20008008	adult AN17A003 neuron			
AN17A004	AN17A004	FBbt:20008009	adult AN17A004 neuron			
AN17A008	AN17A008	FBbt:20008010	adult AN17A008 neuron			
AN17A009	AN17A009	FBbt:20008011	adult AN17A009 neuron			
AN17A012	AN17A012	FBbt:20008012	adult AN17A012 neuron			
AN17A013	AN17A013	FBbt:20008013	adult AN17A013 neuron			
AN17A014	AN17A014	FBbt:20008014	adult AN17A014 neuron			
AN17A015	AN17A015	FBbt:20008015	adult AN17A015 neuron			
AN17A018	AN17A018	FBbt:20008016	adult AN17A018 neuron			
AN17A024	AN17A024	FBbt:20008017	adult AN17A024 neuron			
AN17A026	AN17A026	FBbt:00049915	adult TwoLumps ascending neuron			
AN17A031	AN17A031	FBbt:20008019	adult AN17A031 neuron			
AN17A047	AN17A047	FBbt:20008020	adult AN17A047 neuron			
AN17A050	AN17A050	FBbt:20008021	adult AN17A050 neuron			
AN17A062	AN17A062	FBbt:20008022	adult AN17A062 neuron			
AN17A068	AN17A068	FBbt:20008023	adult AN17A068 neuron			
AN17A073	AN17A073	FBbt:20008024	adult AN17A073 neuron			
AN17A076	AN17A076	FBbt:20008025	adult AN17A076 neuron			
AN17B002	AN17B002	FBbt:20008026	adult AN17B002 neuron			
AN17B005	AN17B005	FBbt:20008027	adult AN17B005 neuron			
AN17B007	AN17B007	FBbt:20008028	adult AN17B007 neuron			
AN17B008	AN17B008	FBbt:20008029	adult AN17B008 neuron			
AN17B009	AN17B009	FBbt:20008030	adult AN17B009 neuron			
AN17B011	AN17B011	FBbt:20008031	adult AN17B011 neuron			
AN17B012	AN17B012	FBbt:20008032	adult AN17B012 neuron			
AN17B013	AN17B013	FBbt:20008033	adult AN17B013 neuron			
AN17B016	AN17B016	FBbt:20008034	adult AN17B016 neuron			
AN18B001	AN18B001	FBbt:20008035	adult AN18B001 neuron			
AN18B002	AN18B002	FBbt:20008036	adult AN18B002 neuron			
AN18B003	AN18B003	FBbt:20008037	adult AN18B003 neuron			
AN18B004	AN18B004	FBbt:20008038	adult AN18B004 neuron			
AN18B019	AN18B019	FBbt:20008039	adult AN18B019 neuron			
AN18B020	AN18B020	FBbt:20008040	adult AN18B020 neuron			
AN18B022	AN18B022	FBbt:20008041	adult AN18B022 neuron			
AN18B023	AN18B023	FBbt:20008042	adult AN18B023 neuron			
AN18B025	AN18B025	FBbt:20008043	adult AN18B025 neuron			
AN18B032	AN18B032	FBbt:20008044	adult AN18B032 neuron			
AN18B053	AN18B053	FBbt:20008045	adult AN18B053 neuron			
AN19A018	AN19A018	FBbt:20008046	adult AN19A018 neuron			
AN19A019	AN19A019	FBbt:20008047	adult AN19A019 neuron			
AN19A038	AN19A038	FBbt:20008048	adult AN19A038 neuron			
AN19B001	AN19B001	FBbt:20008049	adult AN19B001 neuron			
AN19B004	AN19B004	FBbt:20008050	adult AN19B004 neuron			
AN19B007	dMS9	FBbt:00053044	adult fruitless dMS9 neuron			
AN19B009	AN19B009	FBbt:20008051	adult AN19B009 neuron			
AN19B010	AN19B010	FBbt:20008052	adult AN19B010 neuron			
AN19B014	AN19B014	FBbt:20008053	adult AN19B014 neuron			
AN19B015	AN19B015	FBbt:20008054	adult AN19B015 neuron			
AN19B017	AN19B017	FBbt:20008055	adult AN19B017 neuron			
AN19B018	AN19B018	FBbt:20008056	adult AN19B018 neuron			
AN19B019	AN19B019	FBbt:20008057	adult AN19B019 neuron			
AN19B022	AN19B022	FBbt:20008058	adult AN19B022 neuron			
AN19B024	AN19B024	FBbt:20008059	adult AN19B024 neuron			
AN19B025	AN19B025	FBbt:20008060	adult AN19B025 neuron			
AN19B028	AN19B028	FBbt:20008061	adult AN19B028 neuron			
AN19B032	AN19B032	FBbt:20008062	adult AN19B032 neuron			
AN19B036	AN19B036	FBbt:20008063	adult AN19B036 neuron			
AN19B039	AN19B039	FBbt:20008064	adult AN19B039 neuron			
AN19B042	AN19B042	FBbt:20008065	adult AN19B042 neuron			
AN19B044	AN19B044	FBbt:20008066	adult AN19B044 neuron			
AN19B046	AN19B046	FBbt:20008067	adult AN19B046 neuron			
AN19B049	AN19B049	FBbt:20008068	adult AN19B049 neuron			
AN19B051	AN19B051	FBbt:20008069	adult AN19B051 neuron			
AN19B059	AN19B059	FBbt:20008070	adult AN19B059 neuron			
AN19B060	AN19B060	FBbt:20008071	adult AN19B060 neuron			
AN19B061	AN19B061	FBbt:20008072	adult AN19B061 neuron			
AN19B063	AN19B063	FBbt:20008073	adult AN19B063 neuron			
AN19B065	AN19B065	FBbt:20008074	adult AN19B065 neuron			
AN19B074	AN19B074	FBbt:20008075	adult AN19B074 neuron			
AN19B076	AN19B076	FBbt:20008076	adult AN19B076 neuron			
AN19B079	AN19B079	FBbt:20008077	adult AN19B079 neuron			
AN19B093	AN19B093	FBbt:20008078	adult AN19B093 neuron			
AN19B098	AN19B098	FBbt:20008079	adult AN19B098 neuron			
AN19B099	AN19B099	FBbt:20008080	adult AN19B099 neuron			
AN19B100	AN19B100	FBbt:20008081	adult AN19B100 neuron			
AN19B101	AN19B101	FBbt:20008082	adult AN19B101 neuron			
AN19B102	AN19B102	FBbt:20008083	adult AN19B102 neuron			
AN19B104	AN19B104	FBbt:20008084	adult AN19B104 neuron			
AN19B106	AN19B106	FBbt:20008085	adult AN19B106 neuron			
AN23B001	AN23B001	FBbt:20008086	adult AN23B001 neuron			
AN23B002	AN23B002	FBbt:20008087	adult AN23B002 neuron			
AN23B003	AN23B003	FBbt:20008088	adult AN23B003 neuron			
AN23B004	AN23B004	FBbt:20008089	adult AN23B004 neuron			
AN23B010	AN23B010	FBbt:20008090	adult AN23B010 neuron			
AN23B026	AN23B026	FBbt:20008091	adult AN23B026 neuron			
AN26X004	AN26X004	FBbt:20008092	adult AN26X004 neuron			
AN27X003	AN27X003	FBbt:20004627	adult AN27X003 neuron			
AN27X003	vMS16	FBbt:00053051	adult fruitless vMS16 neuron			
AN27X004	AN27X004	FBbt:00052359	adult metathoracic histaminergic neuron			
AN27X008	AN27X008	FBbt:20008093	adult AN27X008 neuron			
AN27X009	AN27X009	FBbt:20008094	adult AN27X009 neuron			
AN27X011	AN27X011	FBbt:20008095	adult AN27X011 neuron			
AN27X013	AN27X013	FBbt:20008096	adult AN27X013 neuron			
AN27X015	AN27X015	FBbt:20008097	adult AN27X015 neuron			
AN27X016	AN27X016	FBbt:20008098	adult AN27X016 neuron			
AN27X017	AN27X017	FBbt:20008099	adult AN27X017 neuron			
AN27X018	AN27X018	FBbt:20008100	adult AN27X018 neuron			
AN27X019	AN27X019	FBbt:20008101	adult AN27X019 neuron			
ANXXX002	ANXXX002	FBbt:20008102	adult ANXXX002 neuron			
ANXXX005	ANXXX005	FBbt:20008103	adult ANXXX005 neuron			
ANXXX006	ANXXX006	FBbt:20008104	adult ANXXX006 neuron			
ANXXX007	ANXXX007	FBbt:20008105	adult ANXXX007 neuron			
ANXXX008	ANXXX008	FBbt:20008106	adult ANXXX008 neuron			
ANXXX013	ANXXX013	FBbt:20008107	adult ANXXX013 neuron			
ANXXX019	ANXXX019	FBbt:20008108	adult ANXXX019 neuron			
ANXXX023	ANXXX023	FBbt:20008109	adult ANXXX023 neuron			
ANXXX024	ANXXX024	FBbt:20008110	adult ANXXX024 neuron			
ANXXX026	ANXXX026	FBbt:20008111	adult ANXXX026 neuron			
ANXXX027	ANXXX027	FBbt:20008112	adult ANXXX027 neuron			
ANXXX030	ANXXX030	FBbt:20008113	adult ANXXX030 neuron			
ANXXX033	ANXXX033	FBbt:20008114	adult ANXXX033 neuron			
ANXXX037	ANXXX037	FBbt:20008115	adult ANXXX037 neuron			
ANXXX041	ANXXX041	FBbt:20008116	adult ANXXX041 neuron			
ANXXX043	ANXXX043	FBbt:20008117	adult ANXXX043 neuron			
ANXXX046	ANXXX046	FBbt:20008118	adult ANXXX046 neuron			
ANXXX049	ANXXX049	FBbt:20008119	adult ANXXX049 neuron			
ANXXX050	ANXXX050	FBbt:20008120	adult ANXXX050 neuron			
ANXXX055	ANXXX055	FBbt:20008121	adult ANXXX055 neuron			
ANXXX057	ANXXX057	FBbt:20008122	adult ANXXX057 neuron			
ANXXX068	ANXXX068	FBbt:20008123	adult ANXXX068 neuron			
ANXXX071	ANXXX071	FBbt:20008124	adult ANXXX071 neuron			
ANXXX072	ANXXX072	FBbt:20008125	adult ANXXX072 neuron			
ANXXX074	ANXXX074	FBbt:20008126	adult ANXXX074 neuron			
ANXXX075	ANXXX075	FBbt:20008127	adult ANXXX075 neuron			
ANXXX082	ANXXX082	FBbt:20008128	adult ANXXX082 neuron			
ANXXX084	ANXXX084	FBbt:20008129	adult ANXXX084 neuron			
ANXXX086	ANXXX086	FBbt:20008130	adult ANXXX086 neuron			
ANXXX090	ANXXX090	FBbt:20008131	adult ANXXX090 neuron			
ANXXX092	ANXXX092	FBbt:20008132	adult ANXXX092 neuron			
ANXXX093	ANXXX093	FBbt:20008133	adult ANXXX093 neuron			
ANXXX094	ANXXX094	FBbt:20008134	adult ANXXX094 neuron			
ANXXX098	ANXXX098	FBbt:20008135	adult ANXXX098 neuron			
ANXXX099	ANXXX099	FBbt:20008136	adult ANXXX099 neuron			
ANXXX102	ANXXX102	FBbt:20008137	adult ANXXX102 neuron			
ANXXX106	ANXXX106	FBbt:20008138	adult ANXXX106 neuron			
ANXXX108	ANXXX108	FBbt:20008139	adult ANXXX108 neuron			
ANXXX109	ANXXX109	FBbt:20008140	adult ANXXX109 neuron			
ANXXX116	ANXXX116	FBbt:20008141	adult ANXXX116 neuron			
ANXXX120	ANXXX120	FBbt:20008142	adult ANXXX120 neuron			
ANXXX127	ANXXX127	FBbt:20008143	adult ANXXX127 neuron			
ANXXX130	ANXXX130	FBbt:20008144	adult ANXXX130 neuron			
ANXXX131	ANXXX131	FBbt:20008145	adult ANXXX131 neuron			
ANXXX132	ANXXX132	FBbt:20008146	adult ANXXX132 neuron			
ANXXX136	ANXXX136	FBbt:20008147	adult ANXXX136 neuron			
ANXXX139	ANXXX139	FBbt:20008148	adult ANXXX139 neuron			
ANXXX144	ANXXX144	FBbt:20008149	adult ANXXX144 neuron			
ANXXX145	ANXXX145	FBbt:20008150	adult ANXXX145 neuron			
ANXXX148	ANXXX148	FBbt:20008151	adult ANXXX148 neuron			
ANXXX150	ANXXX150	FBbt:20008152	adult ANXXX150 neuron			
ANXXX151	ANXXX151	FBbt:20008153	adult ANXXX151 neuron			
ANXXX152	ANXXX152	FBbt:20008154	adult ANXXX152 neuron			
ANXXX154	ANXXX154	FBbt:20008155	adult ANXXX154 neuron			
ANXXX157	ANXXX157	FBbt:20008156	adult ANXXX157 neuron			
ANXXX165	ANXXX165	FBbt:20008157	adult ANXXX165 neuron			
ANXXX169	ANXXX169	FBbt:20008158	adult ANXXX169 neuron			
ANXXX170	ANXXX170	FBbt:20008159	adult ANXXX170 neuron			
ANXXX171	ANXXX171	FBbt:20008160	adult ANXXX171 neuron			
ANXXX174	ANXXX174	FBbt:20008161	adult ANXXX174 neuron			
ANXXX178	ANXXX178	FBbt:20008162	adult ANXXX178 neuron			
ANXXX191	ANXXX191	FBbt:20008163	adult ANXXX191 neuron			
ANXXX196	ANXXX196	FBbt:20008164	adult ANXXX196 neuron			
ANXXX200	ANXXX200	FBbt:20008165	adult ANXXX200 neuron			
ANXXX202	ANXXX202	FBbt:20008166	adult ANXXX202 neuron			
ANXXX214	ANXXX214	FBbt:20008167	adult ANXXX214 neuron			
ANXXX218	ANXXX218	FBbt:20008168	adult ANXXX218 neuron			
ANXXX250	ANXXX250	FBbt:20008169	adult ANXXX250 neuron			
ANXXX254	ANXXX254	FBbt:20008170	adult ANXXX254 neuron			
ANXXX255	ANXXX255	FBbt:20008171	adult ANXXX255 neuron			
ANXXX264	ANXXX264	FBbt:20008172	adult ANXXX264 neuron			
ANXXX296	ANXXX296	FBbt:20008173	adult ANXXX296 neuron			
ANXXX308	ANXXX308	FBbt:20008174	adult ANXXX308 neuron			
ANXXX313	ANXXX313	FBbt:20008175	adult ANXXX313 neuron			
ANXXX318	ANXXX318	FBbt:20008176	adult ANXXX318 neuron			
ANXXX323	ANXXX323	FBbt:20008177	adult ANXXX323 neuron			
ANXXX338	ANXXX338	FBbt:20008178	adult ANXXX338 neuron			
ANXXX362	ANXXX362	FBbt:20008179	adult ANXXX362 neuron			
ANXXX368	ANXXX368	FBbt:20008180	adult ANXXX368 neuron			
ANXXX380	ANXXX380	FBbt:20008181	adult ANXXX380 neuron			
ANXXX404	ANXXX404	FBbt:20008182	adult ANXXX404 neuron			
ANXXX410	ANXXX410	FBbt:20008183	adult ANXXX410 neuron			
ANXXX433	ANXXX433	FBbt:20008184	adult ANXXX433 neuron			
ANXXX434	ANXXX434	FBbt:20008185	adult ANXXX434 neuron			
ANXXX445	ANXXX445	FBbt:20008186	adult ANXXX445 neuron			
ANXXX453	ANXXX453	FBbt:20008187	adult ANXXX453 neuron			
ANXXX462	ANXXX462	FBbt:20008188	adult ANXXX462 neuron			
ANXXX470	ANXXX470	FBbt:20008189	adult ANXXX470 neuron			
DNad001	oviDN	FBbt:20008190	adult DNad001 neuron		doi:10.1101/2024.06.04.596633	
DNad002	DNg66	FBbt:00110330	octopaminergic VUMd4 neuron			
DNad003	DNp58	FBbt:20007550	descending neuron of the posterior brain DNp58			
